explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,1.1311488378851209e-05,5.092314040666679e-06,3.9036654015944805e-06,3.973147613578476e-06,1.3751226106251124e-05,9.362125638290308e-06,1.4744701729796361e-05,2.5793480745051056e-05,8.069620889727958e-06,3.0155317745084176e-06,1.1912952686543576e-05,2.9340140827116556e-05,3.189350900356658e-05,4.625521614798345e-05,2.5999441277235746e-05,2.8506798116723076e-05,1.4680730600957759e-05,7.593124792037997e-06,4.6775956434430555e-05,3.6612909752875566e-05,4.775295019499026e-05,4.396052463562228e-05,1.7197837223648094e-05,2.19068842852721e-05,1.5581299521727487e-05,2.4649474653415382e-05,9.667219273978844e-06,6.904503152327379e-06,1.1031238500436302e-05,1.6829568266985007e-05,5.366169716580771e-05,2.488275094947312e-05,1.3439332178677432e-05,8.910880751500372e-06,4.058411832374986e-06,2.331770474484074e-06,6.823787316534435e-06,5.055825022282079e-05,4.535900370683521e-05,0.00040755499503575265,0.0027362497057765722,0.007298779673874378,0.011776679195463657,0.015796491876244545,0.018926044926047325,0.07090777903795242,0.16252176463603973,0.3110198378562927,0.3514321744441986,0.34923356771469116,0.6307334303855896,0.863480269908905,0.8926397562026978,0.9519131183624268,0.9786831140518188,0.9935348033905029,0.999283492565155,0.9996083378791809,0.9998430013656616,0.9998317956924438,0.9998089671134949,0.9998773336410522,0.9999167919158936,0.9998751878738403,0.9999220371246338,0.9998856782913208,0.9999034404754639,0.9998536109924316,0.999848484992981,0.9987504482269287,0.9994496703147888,0.9983691573143005,0.9985285997390747,0.9963545799255371,0.9912034273147583,0.9966208934783936,0.7826566696166992,0.650914192199707,0.6338536143302917,0.10822328180074692,0.10222575068473816,0.1111256405711174
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,4.790189223058405e-07,1.9835988496197388e-06,3.6331375667941757e-06,4.636531684809597e-06,2.5384083528479096e-06,1.6810328133942676e-06,4.098827957932372e-06,7.661407721570868e-07,6.728744210704463e-07,1.3363427342483192e-06,3.000517381224199e-06,1.8967986079587718e-06,3.686243417178048e-06,4.163294420322927e-07,1.1135256272609695e-06,2.037088506767759e-06,6.308223419182468e-07,2.566672719694907e-06,2.074038548016688e-06,1.9303165572637226e-06,3.3177855129906675e-06,1.2523603800218552e-05,9.388095350004733e-06,2.487624624336604e-05,7.543226092820987e-05,6.680874503217638e-05,2.9549326427513734e-05,3.645455217338167e-05,0.00016230867186095566,0.00017541034321766347,0.00010723712330218405,0.0002655163698364049,0.00027858372777700424,0.00016704722656868398,0.00021989458764437586,0.0004056827165186405,0.0006145024672150612,0.002777111018076539,0.008555186912417412,0.0025800804141908884,0.002111665438860655,0.0069086914882063866,0.007903499528765678,0.025370977818965912,0.02091413550078869,0.14116573333740234,0.17998479306697845,0.09098680317401886,0.11257918179035187,0.0940251499414444,0.08207225799560547,0.14396527409553528,0.1637406051158905,0.09835588932037354,0.23075497150421143,0.29996174573898315,0.3257880210876465,0.5500831604003906,0.6813244819641113,0.6428859829902649,0.6006032228469849,0.7405038475990295,0.7260258793830872,0.7307477593421936,0.7083184719085693,0.29279741644859314,0.35272255539894104,0.5744640827178955,0.7259306907653809,0.7843042612075806,0.8494448661804199,0.006810004822909832,0.06214774772524834,0.07327624410390854,0.502993643283844,0.5179334282875061,0.058425310999155045,0.10460519045591354,0.3147982656955719,0.6430772542953491,0.9874581694602966,0.9850207567214966
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,9.215978593601903e-07,6.401861583071877e-07,3.059862194731977e-07,3.268260400091094e-07,3.219516031549574e-07,3.777388712933316e-07,1.2281167016681138e-07,1.1872382543742788e-07,1.5389220209272025e-07,3.89310002901766e-07,7.125739784896723e-07,8.127904607135861e-07,2.442471668473445e-06,6.2003791754250415e-06,4.801458544534398e-06,1.02931981018628e-05,1.705303293420002e-05,2.9445323889376596e-05,5.565570972976275e-05,9.746209252625704e-05,5.644726843456738e-05,4.4091833842685446e-05,5.199139195610769e-05,2.194527769461274e-05,1.4591625586035661e-05,3.060767994611524e-05,2.377384589635767e-05,1.2722462088277098e-05,1.6829948435770348e-05,0.00010518116323510185,5.316134411259554e-05,4.0244576666736975e-05,1.816019539546687e-05,7.003020436968654e-05,0.00010038535401690751,0.00021533246035687625,0.000128636893350631,0.00024824708816595376,0.00033733571763150394,0.00024412348284386098,9.343741567136021e-07,1.0592664239084115e-06,9.422476978215855e-06,1.598361268406734e-05,3.7048088415758684e-05,1.2480843906814698e-05,1.761540443112608e-05,2.260035034851171e-05,0.0013185176067054272,0.0017197224078699946,0.0035679913125932217,0.0022264323197305202,0.002358966739848256,0.005482877139002085,0.007944811135530472,0.004832473583519459,0.005419106222689152,0.0033490597270429134,0.003564826911315322,0.01841982640326023,0.03470092639327049,0.03680500015616417,0.025001073256134987,0.06494223326444626,0.05171498283743858,0.08726100623607635,0.14214926958084106,0.16161081194877625,0.2254970818758011,0.24551749229431152,0.9660345315933228,0.9875133633613586,0.985535740852356,0.9913043975830078,0.9828141927719116,0.9796335697174072,0.9757306575775146,0.9416670203208923,0.9660624265670776,0.9334092736244202,0.39596784114837646,0.6552581787109375
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,1.3370812666835263e-05,9.771361874300055e-06,1.0218392162641976e-05,1.1108209946542047e-05,6.497577032860136e-06,7.177342013164889e-06,1.7572696378920227e-05,1.745649569784291e-05,1.494648586231051e-05,1.1997454748780001e-05,3.7157287806621753e-06,4.837791493628174e-06,2.8424185529729584e-06,7.821576559763344e-07,5.9247605577184e-07,1.6208668967010453e-06,2.995038130393368e-06,5.527522262127604e-06,1.2151577720942441e-05,5.234729542280547e-06,2.8361389468045672e-06,5.501238319993718e-06,5.045615125709446e-06,8.291258382087108e-06,1.1463768714747857e-05,1.532188252895139e-05,1.3331878108147066e-05,1.8693084712140262e-05,1.1759317203541286e-05,1.3770780242339242e-05,1.4190014553605579e-05,2.539163688197732e-06,5.492999207490357e-06,1.0983996617142111e-05,1.911469007609412e-05,2.1723308236687444e-05,5.80449886911083e-06,1.2355091712379362e-05,1.0180260687775444e-05,1.0712969924497884e-05,8.184291800716892e-06,7.627971172041725e-06,1.4196317351888865e-05,4.724526661448181e-05,7.387876394204795e-05,8.64313988131471e-05,0.00012883474119007587,0.0001536227500764653,0.00023674810654483736,0.00020397604384925216,0.0003239483048673719,0.00022341134899761528,0.00020314828725531697,0.0002040895342361182,0.0003731229226104915,0.0005655300919897854,0.0014963747235015035,0.0012535161804407835,0.0029800469055771828,0.0046786954626441,0.008491178043186665,0.014659303240478039,0.02093161828815937,0.041162386536598206,0.08033353090286255,0.6814202666282654,0.6279544830322266,0.7021520733833313,0.6258347630500793,0.09472367912530899,0.15729498863220215,0.11293386667966843,0.21176300942897797,0.23745252192020416,0.30718347430229187,0.09698305279016495,0.21700789034366608,0.09191915392875671,0.04801340028643608,0.047590114176273346,0.2166028469800949,0.16409660875797272
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",2.1373793970269617e-06,1.7616913510209997e-06,8.382345413338044e-07,4.0127065403794404e-07,4.732440572752239e-07,6.738821980434295e-07,1.1561680821614573e-06,1.4031589898877428e-06,6.547550128743751e-07,4.7071463882275566e-07,1.0244850727758603e-06,1.1447798442532076e-06,1.1769357115554158e-06,4.380760401545558e-06,5.895348749618279e-06,9.578037861501798e-06,2.523720104363747e-05,1.651608727115672e-05,2.081232742057182e-05,4.235155211063102e-05,1.5478310160688125e-05,5.44822214578744e-05,2.949122290374362e-06,6.995926469244296e-06,3.7200702536210883e-06,6.8420713432715274e-06,7.760567314107902e-06,1.3076094546704553e-05,8.717076525499579e-06,7.166752766352147e-06,0.0001590344327269122,0.00011356867616996169,9.070477244677022e-05,9.390721970703453e-05,3.910185841959901e-05,4.130474553676322e-05,6.459540600189939e-05,0.0005947731551714242,0.0016743360320106149,0.0024175262078642845,0.0017886116402223706,0.0008251435356214643,0.000516149855684489,0.0002713531139306724,0.0002991664514411241,0.00043834003736265004,0.00021244498202577233,0.00022837205324321985,0.00025239752721972764,0.0007862513884902,0.0006964910426177084,0.0017341612838208675,0.0029473386239260435,0.005533120594918728,0.006173124071210623,0.004746441729366779,0.010807802900671959,0.020373748615384102,0.0374775230884552,0.024554578587412834,0.022189216688275337,0.014849008060991764,0.019018320366740227,0.02563823200762272,0.025425639003515244,0.04625970125198364,0.05745178833603859,0.055006612092256546,0.0645483136177063,0.0723397359251976,0.07373286038637161,0.10872584581375122,0.9475687146186829,0.9771252870559692,0.9854151010513306,0.9818597435951233,0.9898421168327332,0.900026798248291,0.925075113773346,0.9470748901367188,0.7780174016952515,0.9537710547447205
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,3.939648195228074e-06,5.697270921700692e-07,1.2400504374454613e-06,1.8934396166514489e-06,2.6488171442906605e-06,2.1365779048210243e-06,7.990353196873912e-07,5.544787313738198e-07,5.438674293145596e-07,1.2490480685301009e-06,1.2217656149005052e-06,6.957553750908119e-07,1.7325206727036857e-06,2.9911363981227623e-06,1.414478788319684e-06,9.543239229969913e-07,1.4748477497050771e-06,3.2968446248560213e-06,2.5439169348828727e-06,4.623884706234094e-06,9.9557018984342e-06,7.3431201599305496e-06,1.613437598280143e-05,9.859129204414785e-05,0.00012110712850699201,5.7006309361895546e-05,5.538895129575394e-05,0.00021544646006077528,6.264241528697312e-05,2.0048260921612382e-05,1.2516582501120865e-05,1.167493246612139e-05,2.8156062398920767e-05,1.7511902115074918e-05,7.533857569796965e-05,0.0001546821149531752,0.0004392268310766667,0.0010215197689831257,0.001727825845591724,0.001073180348612368,0.0015455855755135417,0.0018251194851472974,0.001447303220629692,0.001675140461884439,0.001549981883727014,0.001395513885654509,0.0009263250976800919,0.0010139324003830552,0.002918433165177703,0.004957160912454128,0.008580773137509823,0.008004642091691494,0.005337268114089966,0.0042349910363554955,0.009095958434045315,0.009495804086327553,0.00514264265075326,0.008070457726716995,0.006089762318879366,0.005565137602388859,0.00339617021381855,0.0018377285450696945,0.0021186138037592173,0.0014719745377078652,0.0022087376564741135,0.001053488114848733,0.0003174907178618014,0.0001691239740466699,0.00083883386105299,0.0003190936695318669,0.0001794805284589529,0.00024671637220308185,0.0003736188227776438,0.0007887347019277513,0.001374760759063065,0.0018524070037528872,0.004047455731779337,0.02501707337796688,0.03867310285568237,0.1409173160791397,0.01652054861187935,0.11515938490629196
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,1.849744512583129e-05,1.2934289770782925e-05,1.4976832972024567e-05,6.51661139272619e-06,1.0911509889410809e-05,2.1123381884535775e-05,7.422419457725482e-06,9.809581570152659e-06,1.2433268238964956e-05,1.541309211461339e-05,3.625428871600889e-05,8.961913408711553e-05,0.00021199176262598485,0.00014031300088390708,3.400713831069879e-05,2.4709532226552255e-05,3.3280222851317376e-05,1.6797248463262804e-05,6.1045157053740695e-06,2.9066618481010664e-06,7.386123343167128e-06,2.4304481485160068e-06,7.266471129696583e-06,1.2401292224240024e-05,7.629236733919242e-06,4.455063844943652e-06,1.1502491361170541e-05,7.11846678314032e-06,4.610818905348424e-06,1.8391720004728995e-05,8.157833690347616e-06,2.6395746317575686e-05,3.829444176517427e-05,2.460663927195128e-05,7.59051981731318e-05,9.662013326305896e-05,5.312527355272323e-05,3.690183439175598e-05,2.430446693324484e-05,1.8182021449320018e-05,1.4944411304895766e-05,1.7002410459099337e-05,1.9707396859303117e-05,3.287217259639874e-05,4.912892109132372e-05,9.463043534196913e-05,0.00013427803060039878,0.0004263115697540343,0.00043407423072494566,0.00043160704080946743,0.00031083368230611086,0.0005886031431145966,0.0003875579568557441,0.0004040101484861225,0.0003686283016577363,0.00035606318851932883,0.00032612253562547266,0.0004567909927573055,0.000433368026278913,0.0005706221563741565,0.0004903864464722574,0.0006316578364931047,0.0007730962825007737,0.0006578184547834098,0.0004577759827952832,0.0005480139516294003,0.0006647477275691926,0.0004319306754041463,0.00038438462070189416,0.0002621128805913031,0.00015162257477641106,0.00017960490367840976,0.00016488553956151009,8.756162424106151e-05,0.0001464100059820339,8.434184564976022e-05,0.00024112580285873264,7.979153451742604e-05,5.278785101836547e-05,2.003161853281199e-06,4.280791836208664e-05,2.92668823931308e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",2.8408312573446892e-06,1.280337414755195e-06,5.696999778592726e-07,3.5539790133043425e-07,1.5181821026999387e-06,6.662864052486839e-06,7.450584234902635e-06,2.829263166859164e-06,2.8900790312036406e-06,2.2459269075625343e-06,5.70443887681904e-07,2.8561206022459373e-07,2.7651915956994344e-07,4.967043878423283e-07,1.291547846449248e-06,1.918944235512754e-06,2.2580813947570277e-06,2.2318845367408358e-06,3.541049863997614e-06,9.618083822715562e-06,4.207033271086402e-06,2.865671149265836e-06,2.184884579037316e-06,1.9329809219925664e-06,2.247249312858912e-06,4.999469638278242e-07,1.0441680160511169e-06,5.400169811764499e-06,1.4383304005605169e-05,1.2375477126624901e-05,1.2510797205322888e-05,2.6194236852461472e-05,4.1112940380116925e-05,9.705183038022369e-05,5.5206277465913445e-05,7.590156747028232e-05,6.186459359014407e-05,3.144281799905002e-05,2.4088019927148707e-05,4.054743476444855e-05,4.57453315902967e-05,3.3682728826534e-05,1.1395939509384334e-05,1.0636910701578017e-05,1.2950858945259824e-05,9.445550858799834e-06,7.2695183916948736e-06,6.8493650360323954e-06,6.944653250684496e-06,6.410258720279671e-06,4.3785357775050215e-06,2.0291410692152567e-05,2.263128772028722e-05,1.6640053217997774e-05,2.011387732636649e-05,2.3327609596890397e-05,5.634367335005663e-05,5.4509036999661475e-05,6.637007027165964e-05,0.00010430522524984553,0.0001472375588491559,0.00020640352158807218,0.0003656848275568336,0.0007699981797486544,0.0022001771721988916,0.0030403309501707554,0.0038665588945150375,0.009486374445259571,0.022098131477832794,0.02049347013235092,0.594386637210846,0.9781437516212463,0.9821311235427856,0.9933733940124512,0.9965026378631592,0.9969865679740906,0.9986432194709778,0.9986739158630371,0.9984198808670044,0.9987646341323853,0.9927017688751221,0.9953885078430176
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,1.7536063978695893e-06,2.0192101146676578e-06,1.42685130413156e-05,8.876382707967423e-06,5.289250566420378e-06,4.462112883629743e-06,1.66026563874766e-06,1.288817429667688e-06,1.3570340797741665e-06,6.278950195337529e-07,2.7584917461354053e-07,5.3281134171356825e-08,7.593725115384586e-08,1.0121414817376717e-07,1.4029890849087678e-07,4.6835845068926574e-07,3.782043052069639e-07,2.518432609122101e-07,3.726984232343966e-07,2.510563490432105e-07,2.8553364472827525e-07,4.61355000425101e-07,2.3370359940599883e-06,1.509589196757588e-06,8.717680088921043e-07,7.911544912531099e-07,9.921982382365968e-07,7.439418254762131e-07,2.1617822767439066e-06,3.6948331398889422e-06,3.5645159641717328e-06,1.4079388392929104e-06,9.991048273150227e-07,1.4507486412185244e-06,8.192559448616521e-07,3.8189941165001073e-07,8.996267411021108e-07,2.0723382476717234e-06,3.593702103898977e-06,6.67738231641124e-06,7.412493687297683e-06,1.8191027265856974e-05,2.2507050744025037e-05,2.3091688490239903e-05,4.281999645172618e-05,5.372495070332661e-05,4.186202568234876e-05,4.6653993194922805e-05,8.715626609046012e-05,9.604122169548646e-05,0.00010366553033236414,0.00021979348093736917,0.00021087810455355793,0.00022274599177762866,0.00042149436194449663,0.000627347850240767,0.0006384048028849065,0.0004515598702710122,0.0004996983916498721,0.0007087553385645151,0.00048655594582669437,0.00048631971003487706,0.0004503588716033846,0.00043032297980971634,0.00045821728417649865,0.0003503065381664783,0.0004787260259035975,0.0006037842249497771,0.0005779192433692515,0.00042593179387040436,0.0005979080451652408,0.0006246222765184939,0.0006785963196307421,0.0008443615515716374,0.0008125168387778103,0.022371448576450348,0.00790770910680294,0.00865553505718708,0.010474128648638725,0.008100002072751522,0.9471005797386169,0.5896635055541992
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,8.168891508830711e-05,7.176787767093629e-05,6.382670107996091e-05,1.8572471162769943e-05,1.8200549675384536e-05,1.3467874850903172e-05,1.9076531316386536e-05,2.932611278083641e-05,1.8630458725965582e-05,1.0923888112301938e-05,2.4689919882803224e-05,1.5732726751593873e-05,4.117785010748776e-06,3.5546711387723917e-06,5.160200089449063e-06,4.324365363572724e-06,4.86056114823441e-06,2.3575755676574772e-06,5.12229871674208e-06,3.446376922511263e-06,1.440260348317679e-05,3.156719685648568e-05,0.00010093435412272811,6.352968193823472e-05,5.3054329328006133e-05,5.7337612815899774e-05,9.627862164052203e-05,3.287072468083352e-05,5.964515366940759e-06,3.734235860974877e-06,1.909409775180393e-06,4.744176294479985e-06,2.9965960948175052e-06,3.225379941795836e-06,4.2131205191253684e-06,4.002997684438014e-06,2.5058807295863517e-06,7.599470336572267e-06,6.330818905553315e-06,1.0123781976290047e-05,1.8955392079078592e-05,4.526984412223101e-05,4.641831765184179e-05,4.097271084901877e-05,8.575129322707653e-05,6.613143341382965e-05,8.961756975622848e-05,9.550168761052191e-05,0.0002506460587028414,0.00048775068717077374,0.0005463638226501644,0.0006673785392194986,7.884554361226037e-05,5.431859608506784e-05,0.00011758529581129551,0.0001270224165637046,0.0002382590901106596,0.00012909296492580324,0.00016006817168090492,0.00032206688774749637,0.0004025183152407408,0.0010809081140905619,0.005133578088134527,0.004698952194303274,0.00925028882920742,0.16922129690647125,0.01991608366370201,0.022406354546546936,0.024134114384651184,0.02029280923306942,0.023195145651698112,0.02670665830373764,0.016662726178765297,0.0067594340071082115,0.005459502339363098,0.004325592424720526,0.005165806971490383,0.002203278010711074,0.001818094402551651,0.008934578858315945,0.1330810785293579,0.013568314723670483
Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,2.794207603074028e-07,5.332639716471022e-07,4.5209343824126336e-08,3.41615233878656e-08,4.902482686475196e-08,4.577460543941925e-08,6.551016440425883e-08,1.8620129083046777e-07,1.7173309174722817e-07,3.3130430665551103e-07,9.407116863258125e-07,1.2602664583027945e-06,2.4224657408922212e-06,5.435015737020876e-06,2.316608515684493e-06,2.430245558571187e-06,2.1480198029166786e-06,1.0699181984819006e-05,6.300605036813067e-06,2.7367210350348614e-05,1.1189919860044029e-05,5.861053523403825e-06,4.718969194072997e-06,6.678863883280428e-06,9.519888408249244e-06,5.409608093032148e-06,1.1545301276782993e-05,8.431286005361471e-06,3.496322278806474e-06,3.1611250506102806e-06,1.45728699862957e-06,1.1060463975809398e-06,2.686082098080078e-06,3.6034825825481676e-06,3.8051816773077007e-06,6.886223673063796e-06,1.3508037227438763e-05,1.0511995242268313e-05,2.609751618365408e-06,1.0196379662374966e-05,4.1937732021324337e-05,1.4976661987020634e-05,2.4694707462913357e-05,5.7945111620938405e-05,2.7487338229548186e-05,8.11376521596685e-05,0.00011137453111587092,0.0002519399276934564,0.0004891695571132004,0.00020234841213095933,0.00027940570726059377,0.0004279401618987322,0.00028348961495794356,0.0006492031970992684,0.0005028778105042875,0.0004829145618714392,0.0006873848615214229,0.00035224377643316984,0.0004647967289201915,0.0004600060638040304,0.0006383860018104315,0.00037389996577985585,0.00041080929804593325,0.0003356366651132703,0.00040425878250971437,0.00025228800950571895,0.00020090372709091753,0.0001851783599704504,0.00021624224609695375,0.00014351918071042746,0.00032316369470208883,0.0005294186994433403,0.0008903057314455509,0.0009541600593365729,0.00032851079595275223,0.0008778165793046355,0.0011366793187335134,0.0011692256666719913,0.002107003703713417,0.020216770470142365,0.041789427399635315,0.021993814036250114
Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,2.25467124437273e-06,3.605215624702396e-06,2.0177951682853745e-06,2.7497094379214104e-06,5.035343292547623e-06,3.440479758864967e-06,7.207411726994906e-06,3.206133624189533e-05,2.2990147044765763e-05,3.47687273460906e-05,0.000113526766654104,0.0001266408507945016,0.00010180455137742683,3.6207205994287506e-05,1.70661041920539e-05,3.149972690152936e-05,5.6921311625046656e-05,5.225066706771031e-05,7.977346831467003e-05,0.00023874790349509567,0.0002494113286957145,0.0002741194621194154,0.0004889261326752603,0.0005319436895661056,0.000601153471507132,0.0004460923373699188,0.00025625841226428747,0.0013004302745684981,0.0017237686552107334,0.0005761034553870559,0.010137153789401054,0.006669168826192617,0.003912651911377907,0.0074608768336474895,0.008192368783056736,0.004377271514385939,0.004030442796647549,0.06704118847846985,0.051888663321733475,0.051999811083078384,0.04527125880122185,0.06871721893548965,0.3436925709247589,0.21864815056324005,0.17843958735466003,0.4090190529823303,0.2967076301574707,0.32977932691574097,0.20189262926578522,0.18833817541599274,0.17041653394699097,0.2243962287902832,0.2340904325246811,0.36303067207336426,0.5307460427284241,0.940294623374939,0.9516134858131409,0.9382513761520386,0.9574999213218689,0.9579092860221863,0.9910637140274048,0.9900930523872375,0.9906157851219177,0.9921850562095642,0.990297257900238,0.9830926656723022,0.9871823787689209,0.976152777671814,0.9742762446403503,0.9717501401901245,0.9646459817886353,0.9195813536643982,0.9138113260269165,0.9219497442245483,0.9450304508209229,0.9746395945549011,0.9625283479690552,0.9235369563102722,0.9881905317306519,0.9628084301948547,0.6790328025817871,0.8722688555717468
Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,1.8020431298282347e-06,6.909625426487764e-06,1.2909301403851714e-05,8.68573897605529e-06,7.73040756030241e-06,1.830388828238938e-05,7.824432032066397e-06,2.6903637717623496e-06,1.1503049108796404e-06,1.4034457080924767e-06,2.1030227799201384e-06,6.543590416185907e-07,1.3121197071086499e-06,5.126359610585496e-06,3.2008128982852213e-06,8.761846288507513e-07,4.359407057563658e-07,1.989681550185196e-06,5.393894298322266e-06,3.3765802527341293e-06,1.4867324352962896e-05,7.103566986188525e-06,1.9620429156930186e-06,4.81337610835908e-06,2.2604831428907346e-06,1.021236676024273e-05,3.1067936561157694e-06,3.096541831837385e-06,2.275811993968091e-06,6.893101271998603e-06,1.4473855117103085e-05,5.357831469154917e-05,5.354149470804259e-05,3.157477840431966e-05,1.0467849278938957e-05,5.934470391366631e-05,6.773194763809443e-05,0.000455208559287712,0.0003641658113338053,0.0010647769086062908,0.001013168366625905,0.0006730141467414796,0.0011102482676506042,0.004155511502176523,0.0037586342077702284,0.004532975144684315,0.005516275763511658,0.003671014914289117,0.004682313650846481,0.012889446690678596,0.02104279026389122,0.05952366814017296,0.08963053673505783,0.1341302990913391,0.3503720462322235,0.3861009180545807,0.38868948817253113,0.5963125824928284,0.6951594352722168,0.5237497687339783,0.5606982707977295,0.7618884444236755,0.8627199530601501,0.7989405989646912,0.7425273060798645,0.7896894216537476,0.8461450338363647,0.8535826206207275,0.8295156955718994,0.657399594783783,0.599504292011261,0.5783409476280212,0.5656889081001282,0.41509750485420227,0.35298749804496765,0.42764177918434143,0.3970414996147156,0.5506168603897095,0.7065600156784058,0.8829642534255981,0.609734058380127,0.905139148235321
