explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,ans_prob_lens_edit_layer32,ans_prob_lens_edit_layer33,ans_prob_lens_edit_layer34,ans_prob_lens_edit_layer35,ans_prob_lens_edit_layer36,ans_prob_lens_edit_layer37,ans_prob_lens_edit_layer38,ans_prob_lens_edit_layer39,ans_prob_lens_edit_layer40,ans_prob_lens_edit_layer41,ans_prob_lens_edit_layer42,ans_prob_lens_edit_layer43,ans_prob_lens_edit_layer44,ans_prob_lens_edit_layer45,ans_prob_lens_edit_layer46,ans_prob_lens_edit_layer47,ans_prob_lens_edit_layer48,ans_prob_lens_edit_layer49,ans_prob_lens_edit_layer50,ans_prob_lens_edit_layer51,ans_prob_lens_edit_layer52,ans_prob_lens_edit_layer53,ans_prob_lens_edit_layer54,ans_prob_lens_edit_layer55,ans_prob_lens_edit_layer56,ans_prob_lens_edit_layer57,ans_prob_lens_edit_layer58,ans_prob_lens_edit_layer59,ans_prob_lens_edit_layer60,ans_prob_lens_edit_layer61,ans_prob_lens_edit_layer62,ans_prob_lens_edit_layer63,ans_prob_lens_edit_layer64,ans_prob_lens_edit_layer65,ans_prob_lens_edit_layer66,ans_prob_lens_edit_layer67,ans_prob_lens_edit_layer68,ans_prob_lens_edit_layer69,ans_prob_lens_edit_layer70,ans_prob_lens_edit_layer71,ans_prob_lens_edit_layer72,ans_prob_lens_edit_layer73,ans_prob_lens_edit_layer74,ans_prob_lens_edit_layer75,ans_prob_lens_edit_layer76,ans_prob_lens_edit_layer77,ans_prob_lens_edit_layer78,ans_prob_lens_edit_layer79,answer_prob_obs,answer_prob_exp
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,3.3647077088971855e-06,7.067935712257167e-06,7.118540452211164e-06,7.314148660952924e-06,8.912334124033805e-06,3.4007996418949915e-06,5.416219210019335e-06,6.1466193983505946e-06,1.0713836672948673e-05,4.75442320748698e-05,0.00035763601772487164,0.00040217931382358074,0.0003762386040762067,0.0003347496094647795,0.00010171032772632316,0.00014003027172293514,0.00012851461360696703,3.8259659049799666e-05,9.374578075949103e-05,1.6969630451058038e-05,1.4962271052354481e-05,3.240750629629474e-06,1.3193797713029198e-05,1.1529105904628523e-05,1.7221876987605356e-05,1.1623941645666491e-05,2.810336445691064e-05,4.432057176018134e-05,3.338074384373613e-05,1.6541580407647416e-05,1.1946331142098643e-05,4.300255568523426e-06,3.084280251641758e-05,3.904249297193019e-06,1.9423973753873724e-06,8.893644007912371e-06,1.6038415196817368e-05,9.126582881435752e-05,0.0001721056760288775,6.79308723192662e-05,0.00012932457320857793,0.0002667877997737378,0.0002865631540771574,0.0005307014216668904,0.0004757852293550968,0.0008405990083701909,0.0004004642250947654,0.0005985922180116177,0.005672459956258535,0.006006070412695408,0.01686089113354683,0.0084431366994977,0.014984991401433945,0.027813471853733063,0.06669134646654129,0.03709070384502411,0.00954190082848072,0.02074967883527279,0.04975249245762825,0.10888351500034332,0.1141931414604187,0.08324941992759705,0.29842624068260193,0.41238683462142944,0.4668862223625183,0.4635925889015198,0.9857694506645203,0.9776231646537781,0.9699899554252625,0.9831427931785583,0.9868897199630737,0.9853325486183167,0.9790740013122559,0.9983307719230652,0.9978493452072144,0.9952141046524048,0.9981151819229126,0.9865267872810364,0.7955579161643982,0.7075079083442688,0.8824771642684937,0.8705671429634094
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,1.835885996115394e-05,2.5994479528890224e-06,8.850519179759431e-07,9.612414260118385e-07,3.7375575629994273e-06,1.6092202486106544e-06,4.969013389199972e-06,6.823724561400013e-06,3.5000052776013035e-06,9.995177379096276e-07,2.075083102681674e-06,1.5313240510295145e-05,1.4389222087629605e-05,1.3147616300557274e-05,6.940224920981564e-06,1.0667193237168249e-05,3.4137719922000542e-06,5.24380038768868e-06,3.7370231439126655e-05,4.109871952096e-06,2.3222826257551787e-06,2.3836428226786666e-06,1.3131692639944959e-06,1.081435243577289e-06,3.5303742151882034e-07,1.7964264316105982e-06,1.760852455845452e-06,1.049938418873353e-06,1.5930612562442548e-06,1.0741389360191533e-06,4.331755008024629e-06,7.033693236735417e-07,4.993251536689058e-07,6.402690928553056e-07,9.219964454132423e-07,3.5377078688725305e-07,2.4548089641029947e-06,8.316259481944144e-06,1.0376604222983588e-05,9.966599463950843e-05,0.00015816315135452896,0.0003207283152732998,0.0011703812051564455,0.0007595504866912961,0.0007255544187501073,0.002314858604222536,0.0025920674670487642,0.002801380818709731,0.00464738579466939,0.001023359363898635,0.009694879874587059,0.00906357727944851,0.009295054711401463,0.012361732311546803,0.005028841085731983,0.010185006074607372,0.11509452015161514,0.19814465939998627,0.18965253233909607,0.6790759563446045,0.42336422204971313,0.2878876030445099,0.30045872926712036,0.1445118635892868,0.48336121439933777,0.9270168542861938,0.18103311955928802,0.402407705783844,0.24865642189979553,0.8677029013633728,0.11827509850263596,0.4089290499687195,0.7108945250511169,0.13029518723487854,0.12807688117027283,0.20050972700119019,0.47541874647140503,0.20347897708415985,0.2839207351207733,0.10498792678117752,0.10222575068473816,0.1111256405711174
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,9.816640158533119e-07,5.801788120152196e-06,6.772185315639945e-06,8.543724106857553e-06,2.7122803203383228e-06,2.84510497294832e-06,6.64311983200605e-06,2.2619353785557905e-06,2.9320353860384785e-06,1.040734423440881e-05,2.650319947861135e-05,1.2822883945773356e-05,9.386483725393191e-06,3.3658218399068573e-06,6.042779659765074e-06,1.0070444659504574e-05,1.3940323242422892e-06,5.611448159470456e-06,6.946523626538692e-06,3.2562845717620803e-06,4.4850576159660704e-06,2.6014804461738095e-05,3.146903691231273e-05,5.876977229490876e-05,0.00016361306188628078,0.0001356865541310981,0.0001339596783509478,2.9838367481715977e-05,0.00017278063751291484,0.00014229639782570302,0.00010982829553540796,0.00042835401836782694,0.0005107731558382511,0.0003782055573537946,0.0007684568408876657,0.0017175957327708602,0.0009085743804462254,0.007944922894239426,0.014797848649322987,0.0004369653470348567,0.00019948542467318475,0.00019092822913080454,0.0002863678091671318,0.00048264669021591544,0.00035858716000802815,0.0009081537136808038,0.002039571525529027,0.0010025441879406571,0.000529889075551182,0.0015688077546656132,0.0007845538202673197,0.00162634311709553,0.006497081369161606,0.0019192742183804512,0.004643463995307684,0.005445160437375307,0.005535407457500696,0.02884514071047306,0.04994295910000801,0.041594889014959335,0.028152097016572952,0.05814569070935249,0.04831845685839653,0.041295524686574936,0.041809264570474625,0.022521071135997772,0.060947250574827194,0.046380020678043365,0.04330877959728241,0.06195395439863205,0.05642281472682953,0.061697058379650116,0.04755927622318268,0.09608036279678345,0.08289892226457596,0.040251925587654114,0.0009328470914624631,0.0016592226456850767,0.008768857456743717,0.017706550657749176,0.9874581694602966,0.9850207567214966
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,1.5527543837379199e-06,1.122497815231327e-05,1.5104084013728425e-05,2.8977969122934155e-05,1.7294156350544654e-05,1.0739486242528073e-05,4.081761289853603e-06,4.5219021558295935e-06,1.920957174661453e-06,2.802430344672757e-06,1.0869870493479539e-05,2.449956809869036e-05,2.6091138352057897e-05,0.00031099835177883506,0.0002399931981926784,0.0001897517213365063,5.108629193273373e-05,3.2031726732384413e-05,2.1491505322046578e-05,0.0001614365028217435,0.00026520073879510164,9.985505312215537e-05,3.557508171070367e-05,8.730032277526334e-06,1.722361230349634e-05,8.229698869399726e-05,0.00010199817188549787,9.3488248239737e-05,8.879523375071585e-05,0.00039422474219463766,0.00019846246868837625,0.00028484765789471567,5.161128137842752e-05,2.5931170966941863e-05,1.037498441291973e-05,4.049629205837846e-05,0.0001254175149369985,6.86821949784644e-05,0.00011300759797450155,6.381204002536833e-05,2.321647571079666e-06,3.0891289952705847e-06,4.210087354294956e-05,0.00011990253551630303,4.517074194154702e-05,2.6116218577953987e-05,6.669283175142482e-05,0.00013305766333360225,0.021483881399035454,0.016886526718735695,0.02395973727107048,0.0044770329259335995,0.004751943983137608,0.023524774238467216,0.023650381714105606,0.009264658205211163,0.002616332843899727,0.00292985700070858,0.0026391251012682915,0.002583594061434269,0.003055197186768055,0.0026268563233315945,0.002036805497482419,0.006196644157171249,0.0035386153031140566,0.006155992392450571,0.006231800653040409,0.004613363184034824,0.008213074877858162,0.004836599342525005,0.20707783102989197,0.7819972634315491,0.35297510027885437,0.16167519986629486,0.004240484442561865,0.003345160512253642,0.003927293699234724,0.0013863370986655354,0.0035090334713459015,0.002213923027738929,0.39596784114837646,0.6552581787109375
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,1.0152849654332385e-06,1.7080334373531514e-06,1.6831354514579289e-06,5.203367550166149e-07,2.71334329227102e-07,9.074744866666151e-07,7.048759016470285e-07,4.1146695366478525e-06,3.306175813122536e-06,5.989013516227715e-06,4.523630195762962e-06,6.541274160554167e-06,1.3326928183232667e-06,1.8298121631232789e-06,2.407837655482581e-06,5.44803242519265e-06,6.467802450060844e-06,2.4727080472075613e-06,9.34967101784423e-06,1.8274466128787026e-05,6.753495654265862e-06,6.746251528966241e-06,4.335115136200329e-06,3.3922081001946935e-06,6.103835403337143e-06,3.8655194657621905e-05,1.4873541658744216e-05,2.0474059056141414e-05,1.5157423149503302e-05,9.219796083925758e-06,2.222532930318266e-05,1.0886951713473536e-06,1.700260440884449e-06,3.5715193007490598e-06,6.792919975850964e-06,5.7929460126615595e-06,5.297294137562858e-06,1.0958940947602969e-05,6.9226662162691355e-06,1.1259957318543456e-05,1.675644307397306e-05,3.1387971830554307e-05,4.377714867587201e-05,0.0001270168722840026,0.00015767262084409595,0.00022881213226355612,0.0001839262986322865,0.0002299870684510097,0.00033285885001532733,0.00044608963071368635,0.0006210193387232721,0.0005219507147558033,0.0005440973909571767,0.0002926394226960838,0.0004304361355025321,0.0003921804018318653,0.0038070890586823225,0.0023966480512171984,0.0056059411726891994,0.0053945439867675304,0.005665131378918886,0.004987726453691721,0.010543985292315483,0.028163664042949677,0.023444924503564835,0.45400211215019226,0.1561860293149948,0.21197748184204102,0.26990655064582825,0.016556136310100555,0.03502802178263664,0.014472580514848232,0.07898060232400894,0.014846068806946278,0.013500631786882877,0.01162527222186327,0.04373551160097122,0.008662031963467598,0.015146696008741856,0.030849916860461235,0.2166028469800949,0.16409660875797272
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",1.46473557833815e-05,1.743409302434884e-05,1.1353341506037395e-05,8.619271284260321e-06,1.187446014228044e-05,2.094736737490166e-05,3.017144263139926e-05,2.371139999013394e-05,8.837158929964062e-06,3.8232741644605994e-05,5.973035149509087e-05,5.061982392362552e-06,6.156024483061628e-06,8.68724164320156e-05,0.00013129042054060847,0.0008498838869854808,0.0007641935953870416,7.441511115757748e-05,0.00030919071286916733,8.676304423715919e-05,8.160101424437016e-05,0.0009884015889838338,4.2855670471908525e-05,3.250536974519491e-05,4.951730079483241e-05,2.7891926947631873e-05,2.447256883897353e-05,0.00010283708979841322,6.254539039218798e-05,2.1965379346511327e-05,0.002148539526388049,0.00036471692146733403,0.00011515749793034047,6.493489490821958e-05,4.3188858398934826e-05,1.3939152267994359e-05,0.00019606357091106474,0.008206406608223915,0.008405916392803192,0.0023807790130376816,0.0008225865894928575,0.0001565448910696432,0.00011614029062911868,1.7314803699264303e-05,1.5503292161156423e-05,4.9140457122121006e-05,4.506382902036421e-05,0.0001735198893584311,0.0008021049434319139,0.001462051528505981,0.000614877266343683,0.0007386447978205979,0.001085523865185678,0.0006805177545174956,0.0009550928371027112,0.00034554427838884294,0.0013120892690494657,0.001294274814426899,0.0012320972746238112,0.0016564162215217948,0.0009756912477314472,0.0003953268751502037,0.0003012186207342893,0.00019012244592886418,0.0002503781288396567,0.0005669426172971725,0.000175671826582402,0.0002481669944245368,0.00020328325626906008,0.0002489464823156595,0.00014502470730803907,0.00016703139408491552,0.00026418815832585096,0.00044090038863942027,0.014378750696778297,0.0017706583021208644,0.004122559912502766,0.0023178919218480587,0.0016763462917879224,0.0023763717617839575,0.7780174016952515,0.9537710547447205
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,0.0001598369999555871,1.1593959243327845e-05,9.060092270374298e-05,9.060928277904168e-05,9.877884440356866e-05,2.854324884538073e-05,4.221432845952222e-06,3.0977384994912427e-06,4.332928256189916e-06,2.896577370847808e-06,3.890480911650229e-06,1.478721287639928e-06,3.1628542274120264e-06,1.6280064301099628e-06,2.723945726756938e-06,2.52461802574544e-07,1.9832293673971435e-06,1.7881922076412593e-06,2.7199866963201202e-06,3.34760443365667e-06,7.210113835753873e-06,0.00010017164458986372,0.00011775977327488363,0.0004089251742698252,0.0003484780027065426,0.00015112156688701361,7.059732888592407e-05,0.00036576224374584854,0.00010352954996051267,2.5039693355211057e-05,1.8097729252986028e-06,4.624480880011106e-06,5.548972239921568e-06,9.94890979200136e-06,2.7407459128880873e-06,2.7747566946345614e-06,4.587452713167295e-05,1.964041803148575e-05,1.6073934602900408e-05,8.342043656739406e-06,3.1459815090784105e-06,2.054692231467925e-06,2.4876060251699528e-06,4.870363454756443e-07,7.699465243149461e-08,5.373230038685506e-08,7.0794754947201e-08,1.3862155867627735e-07,6.044427180995626e-08,4.8821686249311824e-08,2.6920416118514368e-08,3.55204186064384e-08,2.1615758072357494e-08,2.8190219936163885e-08,2.984772962122406e-08,7.574737992399605e-08,3.76379354349865e-08,2.340204652284683e-08,2.356636841227555e-08,8.471217682881615e-08,7.98766777165838e-08,2.726937253783035e-08,3.74634971933574e-08,5.5324825609659456e-08,8.196683154437778e-08,7.077495922658272e-08,2.0804003497687518e-07,3.508399686324992e-07,1.1328684479394724e-07,1.6619617682067656e-08,1.0321387122758097e-07,1.4115718727225612e-07,2.3711973540230247e-07,4.5155317707212816e-07,4.757066847105307e-07,2.1365888187574456e-06,4.464336598175578e-06,0.00010448379907757044,6.434965325752273e-05,5.01724352943711e-05,0.01652054861187935,0.11515938490629196
Emperor Vespasian introduced a tax on this bodily fluid,The fourth and last emperor who reigned in the Year of the Four Emperors introduced a tax on this bodily fluid,Emperor Vespasian,The fourth and last emperor who reigned in the Year of the Four Emperors, urin,1.8958404325530864e-05,4.787942089024e-06,1.0751065019576345e-05,2.416766801616177e-05,9.944942576112226e-06,2.330575262021739e-05,1.54560329974629e-05,1.6901269191293977e-05,8.767424333200324e-06,2.2588024876313284e-05,0.00014965898299124092,5.719490582123399e-05,5.3548596042674035e-05,9.259935723093804e-06,1.288146995648276e-05,1.8045624528895132e-05,9.580830919730943e-06,4.324494511820376e-06,1.971297479030909e-06,4.5645106183656026e-07,2.0934396616212325e-06,1.9660042482883e-07,4.6493934746649757e-07,5.168549705558689e-06,1.071308588507236e-06,3.7817908378201537e-06,2.0470340587053215e-06,1.8269788597535808e-06,5.623148808808764e-07,1.4826688357061357e-06,1.2940397482452681e-06,3.142780315101845e-06,6.8962631303293165e-06,7.1519102675665636e-06,2.454322384437546e-05,1.144955513154855e-05,8.878257176547777e-06,6.78623382555088e-06,2.4397986635449342e-06,1.3860177432434284e-06,1.5718410395493265e-07,1.9932635098030005e-07,5.64897675303655e-07,3.814477906871616e-07,1.4502998055831995e-06,7.847374376979133e-07,2.3175132355390815e-06,7.909956366347615e-06,4.820926733373199e-06,9.075898788069026e-07,2.1285388811520534e-06,4.931640091854206e-07,5.556743190027191e-07,1.302565578953363e-06,1.2723390909741283e-06,5.004225727134326e-07,1.8606294815981528e-07,5.821664217364741e-07,1.4845886653347407e-07,2.9334989903873065e-07,2.5668569492154347e-07,1.185007150183992e-07,4.2479373973947077e-07,4.4349900463203085e-07,3.327756292748063e-09,1.888697021001917e-08,1.6073695263685295e-08,8.379085869592018e-09,3.3166509538773425e-09,9.734805184180573e-10,5.510970790822967e-09,2.208549121363035e-09,5.980515194181635e-09,3.199034814826973e-09,5.17132869859438e-09,5.765347643738039e-10,3.8449712858046325e-10,2.483431793542934e-10,3.826930161654474e-10,7.825096126623521e-09,4.280791836208664e-05,2.92668823931308e-06
"Ludwig II ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake","Der Märchenkönig ('the Fairy Tale King') ruled Bavaria from 1864 until his death in 1886, when he drowned in Lake",Ludwig II,Der Märchenkönig ('the Fairy Tale King')," Starnberg, Bavaria, German Empire",0.00014640031440649182,0.000255511055001989,0.00015311189054045826,0.0003665951080620289,0.0006088746013119817,0.003252587979659438,0.0013101253425702453,0.0012214859016239643,0.0007932943990454078,0.00027388008311390877,2.5943263608496636e-05,3.46649503626395e-05,4.856807663600193e-06,4.243803778081201e-05,0.00012225302634760737,1.0628120435285382e-05,4.87817715111305e-06,1.1836023077194113e-06,1.3338411008589901e-05,1.8920700313174166e-05,5.715904990211129e-06,3.4552529541542754e-05,2.9836995963705704e-05,1.5452398656634614e-05,2.72784036496887e-05,2.385130210313946e-05,1.4048797311261296e-05,0.00013404515630099922,2.2928672478883527e-05,2.823639260896016e-05,0.00023057730868458748,0.000611993542406708,0.0005919261602684855,0.001784354797564447,0.0007888803374953568,0.00024426597519777715,0.00010776459384942427,0.0002109292836394161,6.910383672220632e-05,0.0002365634572925046,0.00032948769512586296,0.00033104122849181294,0.00014165772881824523,3.429256321396679e-05,0.00016485218657180667,0.00014547855244018137,5.2281397074693814e-05,5.4828429711051285e-05,6.25990578555502e-05,0.00017234556435141712,0.00010545565601205453,0.00021235058375168592,0.0003073937841691077,0.00028647092403844,0.0010152801405638456,0.00011795716272899881,0.0001721973530948162,0.0005457195220515132,0.0003793852811213583,0.00022258212266024202,0.0003033046086784452,0.0012466100743040442,0.00039539995486848056,0.000319416809361428,0.0003796211094595492,0.0006719285156577826,0.0004080517392139882,0.001977113541215658,0.002645994070917368,0.0013793703401461244,0.004298051353543997,0.1390947848558426,0.05937512591481209,0.06605720520019531,0.3999764323234558,0.5464583039283752,0.9422457218170166,0.9739726185798645,0.8978198170661926,0.9681468605995178,0.9927017688751221,0.9953885078430176
Alexander the Great was tutored by the philosopher called,The man who conquered most of the known world was tutored by the philosopher called,Alexander the Great,The man who conquered the world, Aristotle,5.669041911460226e-07,9.554171356285224e-07,1.0335121260141023e-05,5.167362814972876e-06,2.7200633212487446e-06,3.3548321880516596e-06,7.376268627012905e-07,3.3117578368546674e-07,4.223535597702721e-06,7.674289008718915e-06,1.5396731214423198e-06,3.069475553729717e-07,3.495823364119133e-07,5.399568294706114e-07,9.798753097811641e-08,3.765631504393241e-07,3.6750583376488066e-07,9.939498113453737e-08,4.4217429717718915e-07,3.127522063550714e-07,2.689487246243516e-07,6.968933234929864e-07,3.7166328183957376e-06,3.5661189485836076e-06,1.9015583347936627e-06,2.468223328833119e-06,1.5673526831960771e-06,1.0978031923514209e-06,1.9204546788387233e-06,2.3129202872951282e-06,2.9729812922596466e-06,7.791482516950055e-07,1.082087010217947e-06,1.1771523986681132e-06,5.160088676348096e-07,1.3010992461204296e-07,2.213827485775255e-07,5.720502258554916e-07,2.0609488728950964e-06,3.0461012556770584e-06,8.292616257676855e-06,1.4735623153683264e-05,5.183715074963402e-06,9.153459359367844e-06,2.081561206068727e-06,3.779908411161159e-06,1.4864855302221258e-06,1.7732579635776347e-06,1.2079403859388549e-06,1.0483375945113949e-06,1.3324216752153006e-06,4.308451195811358e-07,4.890648597211111e-07,1.1941186528474645e-07,2.5058992036974814e-07,2.983107378895511e-07,1.4417136640076933e-07,9.808314871406765e-08,6.564725651969638e-08,6.416998132863228e-08,1.6591396700960104e-08,3.4985404795406794e-08,6.075389080706373e-08,4.4796909293154386e-08,5.720252360674749e-08,6.651147543834668e-08,9.814470303126654e-08,5.87171200550074e-08,5.082926435306945e-08,3.8438543015217874e-08,6.706515875976038e-08,1.411432464237805e-07,1.3246997809801542e-07,1.770527831013169e-07,4.7468219577240234e-08,1.4408404922505724e-06,1.437330183762242e-06,4.050710231240373e-06,9.480962944508065e-06,9.75740113062784e-06,0.9471005797386169,0.5896635055541992
Steve Rogers is famous for his,The first avenger is famous for his,Steve Rogers,The first avenger, shield,0.00031417267746292055,0.00029186508618295193,0.0002721963683143258,3.6926074244547635e-05,4.0880710002966225e-05,3.067637589992955e-05,2.5933681172318757e-05,4.821474431082606e-05,1.4431200725084636e-05,2.0944867173966486e-06,6.4887781263678335e-06,1.9555334347387543e-06,4.993243578610418e-07,5.643744884764601e-07,5.505729063770559e-07,5.939194807069725e-07,5.900469091102423e-07,1.036193907566485e-06,3.145190248687868e-06,6.546787858496828e-07,4.508752908805036e-07,6.246674502108363e-07,1.7203468587467796e-06,4.6023006916584563e-07,3.082055627601221e-06,4.412800080899615e-06,1.3704452612728346e-05,7.972093953867443e-06,3.300337709788437e-07,1.0193206634312446e-07,1.344565134786535e-07,1.2282226862225798e-06,4.324871838434774e-07,1.6305671124428045e-07,3.9131671769609966e-07,1.0192509307671571e-06,2.2004513766660239e-07,5.237149025560939e-07,1.4879008176649222e-06,8.810669100967061e-07,5.016305522076436e-07,1.086434622266097e-06,6.715691256431455e-07,1.319039455438542e-07,3.8182230355232605e-07,5.879841680211939e-08,2.9527521405725565e-07,5.825424977956573e-07,7.48604449540835e-08,2.1968716623632645e-07,6.808518548950815e-08,4.017257992927625e-08,7.53894169314151e-10,1.17240384067685e-10,1.0025542618308236e-09,3.5599051484425104e-10,3.463172248974189e-10,9.921165000648102e-10,2.2930177756563808e-09,6.856180623238117e-10,5.55448465000552e-10,2.639296337036967e-09,1.2309849140024198e-08,1.413624488577625e-07,1.2293857309941814e-07,4.722706670179377e-09,2.9015211111982353e-05,2.106661122525111e-05,3.142565401503816e-05,9.888627573673148e-06,6.695912361465162e-06,1.3081793440505862e-05,5.600075837719487e-06,4.33808554589632e-06,4.145250841247616e-06,2.030772066063946e-06,5.727340976591222e-06,1.073468320100801e-05,1.8550566664998769e-06,1.4853250149826636e-06,0.1330810785293579,0.013568314723670483
Thomas Jennings invented a method for removing,The first African-American to hold a patent invented a method for removing,Thomas Jennings,The first African-American to hold a patent, dirt and grease from clothing,4.030072432215093e-06,7.889681910455693e-06,1.2610664725798415e-06,1.9350798652340018e-07,1.8035015614259464e-07,1.3882073801596562e-07,3.6176709272695007e-07,7.056992217258085e-07,4.613385158336314e-07,2.0777825682216644e-07,5.493071057571797e-06,1.277742467209464e-05,3.33379466610495e-05,2.355036667722743e-05,1.3747174307354726e-05,6.939259492355632e-06,2.2347160211211303e-06,8.704384526936337e-06,5.646088538924232e-06,0.00014021876268088818,3.086269862251356e-05,9.729039447847754e-06,1.4619024113926571e-05,3.073499783567968e-06,3.348176960571436e-06,1.205197986564599e-05,5.7564375310903415e-05,4.136202551308088e-05,1.3247382412373554e-05,2.2447688024840318e-05,1.282894481846597e-05,1.513607639935799e-05,4.6498669689754024e-05,5.1301864004926756e-05,2.0125611627008766e-05,9.561935439705849e-05,0.00022276137315202504,0.00011782123328885064,4.815163629245944e-05,2.359332393098157e-05,0.0002239866298623383,4.886115129920654e-05,7.057580660330132e-05,3.518930680002086e-05,5.8104764320887625e-05,0.00037792976945638657,0.0021353454794734716,0.001436602440662682,0.006076139863580465,0.0019079779740422964,0.0032398791518062353,0.0030218414030969143,0.001137528452090919,0.002552744233980775,0.0003784031723625958,0.00014252818073146045,0.00037412578240036964,0.00017486559227108955,0.0001877819449873641,0.00014853442553430796,9.225236135534942e-05,0.00011698824528139085,6.629855488426983e-05,0.00011270908726146445,0.00015888878260739148,0.00014684781490359455,0.00011187238851562142,5.0103764806408435e-05,7.49709433875978e-05,4.2140629375353456e-05,0.00021854147780686617,0.00011651572276605293,0.00020631044753827155,0.0003282091347500682,0.00013958544877823442,0.0005854316987097263,0.0008449694723822176,0.0001636658562347293,0.00019992716261185706,0.0003045670746359974,0.041789427399635315,0.021993814036250114
Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,1.5528952644672245e-05,1.6094867532956414e-05,1.2760402569256257e-05,8.363672350242268e-06,1.4242141332942992e-05,5.621870059258072e-06,2.7042635338148102e-05,7.482661749236286e-05,2.232424776593689e-06,0.00014985245070420206,0.00027044679154641926,0.00031578337075188756,0.00028747369651682675,0.00018843515135813504,4.154779890086502e-05,2.3936101570143364e-05,2.5861403628368862e-05,8.837047789711505e-05,4.3810719944303855e-05,2.1154803107492626e-05,4.4993885239819065e-06,5.361780949897366e-06,1.566057289892342e-05,4.5477496314560995e-05,0.0001114720362238586,3.9094597013900056e-05,3.403041046112776e-05,3.278526128269732e-05,4.7078872739803046e-05,4.152646397415083e-06,0.000335708842612803,0.0001765170891303569,0.00017566616588737816,0.00010120811202796176,0.0003737462102435529,0.0006983720231801271,0.0004664734296966344,0.005985041614621878,0.003378605004400015,0.0044790455140173435,0.010012933053076267,0.04135279729962349,0.49286821484565735,0.4356957972049713,0.2662643492221832,0.8339656591415405,0.7007492780685425,0.714216947555542,0.48142001032829285,0.4624406099319458,0.3463097810745239,0.28214403986930847,0.34643441438674927,0.4637875556945801,0.6211857795715332,0.69859379529953,0.8121815323829651,0.8039770126342773,0.8535041809082031,0.7923741340637207,0.9244096279144287,0.9353506565093994,0.9375361204147339,0.933404266834259,0.9309759140014648,0.9469026923179626,0.9560725092887878,0.9666404128074646,0.9626320600509644,0.9219172596931458,0.9187007546424866,0.7482224106788635,0.49929580092430115,0.3077683448791504,0.5573335886001587,0.8149538040161133,0.7646195292472839,0.35066214203834534,0.7513541579246521,0.539091944694519,0.6790328025817871,0.8722688555717468
