explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,3.4638896977412514e-06,1.5549619547527982e-06,1.976868134079268e-06,1.7234322058357066e-06,1.4035583262739237e-05,3.5337882309249835e-06,1.19981473289954e-06,2.492803332643234e-06,2.1782625481137075e-06,2.177248688894906e-06,8.08106142358156e-06,3.0151936698530335e-06,2.806114025588613e-05,5.443361260404345e-06,1.979588341782801e-05,3.69701729141525e-06,4.196147983748233e-06,1.4190457022777991e-06,1.61917262175848e-06,1.0264165211992804e-05,2.5936175006791018e-05,1.9639877791632898e-05,0.00010684606240829453,3.357175592100248e-05,1.2032915947202127e-05,0.00011785636161221191,0.0002203141775680706,0.00017246480274479836,0.0013706834288313985,0.0009694007458165288,0.0027805904392153025,0.00045178146683610976,0.989166796207428,0.9890097975730896
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,3.1136410143517423e-06,3.0515841444866965e-06,3.9825381463742815e-06,0.0001617265079403296,2.6464518668944947e-05,1.8516377167543396e-05,5.136785148351919e-06,2.2443791749537922e-05,5.950563718215562e-06,1.5226908544718754e-05,2.677914608284482e-06,5.174798934604041e-05,7.879091754148249e-06,7.895167982496787e-06,6.980294710956514e-05,0.00016374772530980408,3.6380617984832497e-06,4.09665199185838e-06,3.514680201988085e-06,8.570164027332794e-07,2.925976048118173e-07,7.253044032040634e-07,1.193319462799991e-06,1.92314882951905e-06,7.448596988979261e-06,3.946092874684837e-06,2.0395007595652714e-05,1.303763383475598e-05,0.00026384895318187773,0.011665119789540768,0.02357310988008976,0.0008403551764786243,0.868995189666748,0.9385395050048828
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,5.95601022723713e-06,2.074798430840019e-05,3.1642306566936895e-05,2.7712508199329022e-06,1.5649922033844632e-06,6.501179541373858e-06,0.00010284919699188322,7.963234384078532e-05,1.3948041441835812e-06,7.757430466881488e-06,3.273275069659576e-06,3.0603725917899283e-06,3.820453639491461e-05,0.00011404998804209754,0.0012028366327285767,0.00025498110335320234,1.9957900804001838e-05,1.9062124920310453e-05,6.887063932481396e-07,3.201247864126344e-06,1.5627375660187681e-06,5.115961357660126e-06,8.041308319661766e-06,6.34757589068613e-06,0.00011858976358780637,0.0002526728203520179,0.00038095671334303916,0.0005595293478108943,0.0003019598952960223,0.0018404193688184023,0.006872117985039949,0.02873556688427925,0.09718680381774902,0.9808984398841858
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,8.283273200504482e-05,1.8364911738899536e-05,4.916457783110673e-06,2.3701641111983918e-05,9.499231623522064e-07,8.529435149284836e-07,2.034136741713155e-06,6.9724565037176944e-06,5.810608740830503e-07,3.6952020309399813e-05,4.245428863214329e-05,4.699631972471252e-05,3.190924689988606e-05,4.482219083001837e-05,2.954791852971539e-06,0.00018504030595067888,5.599267751676962e-05,2.735408997978084e-06,1.2906623680919438e-07,5.57587445655372e-05,8.659605555294547e-06,4.823413291887846e-06,3.902520802512299e-06,4.718699074146571e-06,9.589236469764728e-06,6.8063877733948175e-06,2.0850146142947779e-07,5.768515256932005e-05,5.0781410187994425e-09,6.73942349749268e-06,0.002570599550381303,0.00030021139536984265,0.002915377961471677,0.014066379517316818
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,4.6359782572835684e-05,4.343472937762272e-06,2.016272810578812e-05,3.229797584936023e-07,8.536755444765731e-07,1.9699142228546407e-07,3.2782264725028654e-07,5.343887096387334e-06,2.177844635298243e-06,1.2378225164866308e-06,3.074566848226823e-05,1.0431468808747013e-06,2.319279246876249e-06,1.5043259509184281e-06,3.3054107007046696e-07,2.371975142523297e-06,4.247655397193739e-06,8.18317221273901e-06,2.6362755306763574e-05,1.9038419850403443e-05,1.9127111954730935e-05,9.37821896513924e-05,0.0015430157072842121,0.004447952378541231,0.009766411036252975,0.10751445591449738,0.033838070929050446,0.011051146313548088,0.020727990195155144,0.006828902289271355,0.00044836531742475927,0.0008101867279037833,0.7223233580589294,0.7490485906600952
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,3.96658324461896e-05,6.374088115990162e-06,6.083066068640619e-07,6.934051839380118e-07,8.651571192785923e-07,6.953046494118098e-08,1.7856998510978883e-06,1.280735546060896e-06,2.2597869531182369e-07,5.246440650807926e-07,1.0501730685064103e-06,4.6051894742049626e-07,4.652994505249808e-07,1.3762116850557504e-06,4.918232434647507e-07,5.440482709673233e-06,1.8426559336148784e-06,1.6333557141479105e-05,5.919715476920828e-06,2.494063119229395e-05,8.464374332106672e-06,9.38779612624785e-06,9.090894309338182e-06,0.00010477031173650175,9.109050733968616e-05,7.396900036837906e-05,5.1283364882692695e-05,2.050801776931621e-05,3.741577165783383e-05,2.792871237033978e-05,4.03814556193538e-05,9.280907397624105e-05,0.003172494238242507,0.005602204240858555
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,4.328239447204396e-05,3.472567186690867e-05,7.535226905019954e-05,2.7703374598786468e-06,1.8474877379048849e-06,2.9445188829413382e-06,1.4746331089554587e-07,4.115567264761921e-07,3.0217314872516e-08,2.079003991184436e-07,2.501680853583821e-07,1.6940266505116597e-05,3.825602834695019e-05,5.407075514085591e-05,1.2979607163288165e-05,4.766385245602578e-05,5.848917498951778e-05,0.00010626958828652278,7.709157216595486e-06,2.242891423520632e-05,6.982199352023599e-07,1.04139951417892e-06,5.568686538026668e-05,1.8299639123142697e-05,2.2074809749028645e-06,3.4976199003722286e-06,3.403861796869023e-07,1.2459604477044195e-06,1.605224383638415e-06,9.795275701662831e-08,3.737046938567801e-08,5.6255320401987774e-08,0.9631507992744446,0.2983962297439575
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,1.1867517741848133e-06,8.298557077068835e-06,5.435302682599286e-06,8.36065191833768e-06,3.817555807472672e-06,1.5049502508190926e-05,6.479284024862864e-07,5.227118435868761e-07,9.88970327853167e-07,2.7274184049019823e-06,3.037156147911446e-06,4.984601673641009e-06,1.2064867860317463e-06,7.335076190884138e-08,4.491122851391083e-08,2.652467117059132e-07,5.186391263123369e-07,1.6264872328974889e-06,9.56323447098839e-07,3.115832896583015e-06,7.362408496192074e-07,2.795416946810292e-07,8.594397513661534e-07,6.816649147367571e-07,4.923401775158709e-06,1.1037589047191432e-06,8.482248290420102e-07,1.1876149983436335e-06,2.4449109332636e-06,0.00010282935545546934,0.00040082039777189493,0.0008987440378405154,0.0366017147898674,0.4052369296550751
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,2.9786016966681927e-05,7.949888072289468e-07,2.958800359920133e-05,2.697362651815638e-05,1.794497438822873e-05,9.967930236598477e-05,3.671482772915624e-05,6.470232619903982e-05,1.6903017240110785e-05,0.00020905176643282175,5.462189801619388e-05,1.9337432604515925e-05,1.5854097910050768e-06,6.723086698912084e-05,5.140654593560612e-06,6.351324827846838e-06,9.774113323146594e-07,1.6156056403815455e-07,2.2531699528371973e-07,4.2714244585795313e-08,4.682554433088626e-08,1.6836185778856816e-08,1.244623426543967e-08,1.584203168647491e-08,1.6095349053557584e-08,2.4296623379882476e-08,1.1482821804520427e-07,5.732396175517351e-07,3.1361807373286865e-07,1.1456054949121608e-07,9.063033417078259e-07,1.2723648978862911e-06,0.1580018252134323,0.0756302997469902
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,0.000242446840275079,7.765864893372054e-07,5.2890291044604965e-06,2.766287536815071e-07,5.976708052912727e-07,9.60436045716051e-06,8.839982911013067e-06,1.8638324661424122e-07,3.7688297993554443e-07,1.5279041463145404e-06,1.1322575801386847e-06,2.2708499614054745e-07,3.7296507571227266e-07,2.667321155058744e-07,1.0506769285711925e-06,4.744232171560725e-07,1.4270083283918211e-06,1.1871635251736734e-05,9.631464308768045e-06,2.880167073726625e-07,5.519494152395055e-06,8.579881978221238e-07,1.2044479262840468e-06,9.467944437346887e-07,5.211069037613925e-06,1.3100698197376914e-06,1.3512570262719237e-07,8.431863420810259e-07,2.3686068573169905e-07,4.7305144335041405e-07,1.05966068986163e-06,1.282651282963343e-07,0.19614163041114807,0.09033036231994629
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,2.3086766987034935e-07,3.8349380702129565e-06,1.8110168866769527e-06,1.107358457375085e-06,7.716018330938823e-07,2.2152444216771983e-06,8.435997642664006e-07,6.31656178029516e-07,5.09215283273079e-07,5.7848431822549173e-08,5.628109533972747e-07,5.5281109467841816e-08,5.0366342208008064e-08,9.729042460548953e-08,2.3425295694323722e-06,1.4941161680326331e-05,4.506060577114113e-05,9.612643225409556e-06,1.106139643525239e-05,0.00010150000889552757,1.2581114816612171e-08,1.1805114752405643e-07,4.026819908631296e-07,1.7532654794649716e-07,1.7474005176154606e-07,2.7351584108714633e-08,2.1755138135404195e-08,6.082889569825056e-08,8.577536192433399e-08,4.676077878684737e-05,4.868401788371557e-07,1.2019685300401761e-06,0.8687227368354797,0.9933411478996277
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,1.498114521325533e-08,3.482239563368239e-08,1.6954300008364953e-06,1.5030166650831234e-05,3.783939973800443e-06,1.0268920505041024e-06,5.559501232710318e-07,2.8862785939054447e-07,1.406347564625321e-06,1.6193750695947529e-07,2.665054239514575e-07,7.825838821418074e-08,1.305720331856719e-07,3.942448145721755e-08,6.586260496987961e-07,1.9058921907344484e-06,2.8718909561575856e-06,9.210390999214724e-06,2.7428503017290495e-05,0.0001214699586853385,0.00043263682164251804,0.0005319403717294335,0.0027006533928215504,0.006609188858419657,0.04547755792737007,0.0322977676987648,0.013177883811295033,0.008317509666085243,0.003086378797888756,0.005174986086785793,0.0068396651186048985,0.02375202812254429,0.8071559071540833,0.9367541074752808
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,2.5787242066144245e-06,2.4149991872945975e-07,1.6628034416044102e-07,1.0920171433781434e-07,7.949585523192582e-08,8.103862114694493e-07,1.2923950976073684e-07,4.189159685807908e-09,6.984865130732487e-09,1.0074493461686984e-09,6.482559200549076e-08,3.632083789284479e-08,4.754235760628944e-08,3.088475253321121e-08,1.106482128143682e-09,4.316026718242938e-07,3.6571536838891916e-06,6.998378694333951e-07,3.971343630837509e-06,1.3764104551228229e-05,1.2955527381564025e-05,2.463659257045947e-05,9.567877714289352e-05,2.3576885723741725e-05,8.253346459241584e-05,4.0952487324830145e-05,1.3028837202000432e-05,8.206789061659947e-05,0.00011317729513393715,5.111310019856319e-05,0.00023606843024026603,0.00010727986955316737,0.8563048243522644,0.8176873326301575
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,1.661502864180875e-07,7.976588278779673e-08,5.5375206642338526e-08,6.65919401399151e-07,1.1946039194299374e-05,2.3345010049524717e-05,1.160225906460255e-06,4.544790954241762e-06,1.2696112605681265e-07,3.534254915393831e-07,1.9399715256440686e-06,2.8309912067925325e-06,7.577086762466934e-06,6.023657306286623e-07,3.6638593883253634e-06,2.0093709736102028e-06,3.0498680644086562e-05,0.00029664929024875164,0.00010661783744581044,0.00010302074952051044,0.0008788210689090192,0.023622317239642143,0.0740036591887474,0.031100723892450333,0.03712138161063194,0.00473120529204607,0.031305085867643356,0.03319757059216499,0.010565685108304024,0.0018463555024936795,0.00030346051789820194,8.423774124821648e-05,0.8493078947067261,0.9243615865707397
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,7.769477292640659e-07,5.094736934552202e-06,6.040513085281418e-07,5.566348590946291e-07,1.5193117874900963e-08,9.326591765557168e-08,1.0293616270473649e-07,1.629628059163224e-07,1.184912648000136e-07,1.705442720378869e-08,5.3250861498099766e-08,4.272899900570337e-08,3.993435981897164e-08,3.388376512702962e-07,1.0598282642604318e-06,5.863565775143798e-07,1.2513673937064596e-06,1.986082861549221e-05,0.00015797012019902468,0.00030759506626054645,0.009760304354131222,0.0032678935676813126,0.0028286820743232965,0.0009488980867899954,0.00619930075481534,0.0044830115512013435,0.0044754501432180405,0.0006834392552264035,0.00028275823569856584,0.0006506081554107368,0.00011040326353395358,8.321354471263476e-06,0.8563021421432495,0.7952611446380615
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,1.482414191400494e-08,6.015134204062633e-07,1.4438506923397654e-07,3.793164449206188e-09,1.4914479606886744e-07,3.4146728467021603e-07,1.6655437207191426e-07,5.8771064459506306e-08,1.9268657069915207e-07,6.898010695977064e-08,5.8886165277272084e-08,2.3224330902849033e-07,6.061818567104638e-07,3.7753163724119077e-06,1.0769738764793146e-05,3.3799681204982335e-06,1.9138201423629653e-06,6.656873807742159e-08,4.613831094957277e-08,4.081968540958769e-07,1.7959888509722077e-07,1.7781518124593276e-07,5.297615075505746e-07,6.306769932962197e-07,9.037706263370637e-07,2.520597035982064e-06,9.349018910143059e-06,2.946232143585803e-06,3.1398938062920934e-06,4.995055860490538e-06,4.342719694250263e-05,0.0003911145613528788,0.06917332857847214,0.39353013038635254
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,2.277550770202197e-08,2.100521214742912e-06,7.747980816930067e-06,3.506762595861801e-06,2.2102674392954214e-06,5.123731625644723e-06,7.789253118062334e-07,3.2910368190641748e-06,8.749688049647375e-07,9.408734626958903e-07,5.550023374212287e-08,1.7985732370107144e-07,2.8977112265238247e-07,9.437072634455035e-08,1.47670880323858e-06,1.9276264993095538e-06,3.285382263129577e-06,2.8265139917493798e-05,6.069118171581067e-05,0.00022090676066000015,4.3298550735926256e-05,0.0004358586738817394,0.0005316638271324337,0.0031567660626024008,0.0012816430535167456,0.008446636609733105,0.07682070136070251,0.09998922795057297,0.17388102412223816,0.003065834054723382,0.0069709643721580505,0.1787140816450119,0.9833436608314514,0.9905627965927124
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,4.717051922398241e-07,1.302209057030268e-06,5.574081114900764e-06,2.7669981136568822e-05,3.55505494553654e-06,1.1914070455532055e-05,1.4634581475547748e-06,1.0422992090752814e-05,4.7552174464726704e-07,8.457574040221516e-06,2.692819634830812e-06,2.3587433588545537e-06,1.1591239399422193e-06,2.7252281142864376e-06,6.367839091581118e-07,4.758463092002785e-06,1.4725211485711043e-06,8.597862688475288e-06,5.7010300224646926e-05,0.00011394626926630735,0.00010234752699034289,0.0012437207624316216,0.015202655456960201,0.07832784950733185,0.019697360694408417,0.00516999326646328,0.0046890187077224255,0.005126206669956446,0.008275388740003109,0.010241813026368618,0.0001664171868469566,0.0005624614423140883,0.9903115034103394,0.9883076548576355
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,3.923753411072539e-06,1.2894214705738705e-05,7.549425390607212e-06,2.276665145473089e-05,9.345973921881523e-06,5.376796707423637e-06,5.45197690371424e-06,7.246054155984893e-05,4.395779615151696e-05,0.00013534190657082945,1.4077482774155214e-05,5.372980012907647e-06,6.72323608341685e-07,7.581462341477163e-06,1.3427556950773578e-06,1.864632736214844e-06,4.0820921753947914e-07,1.3101009699312272e-06,4.9757932174543384e-06,1.0403767191746738e-05,9.117724403040484e-05,0.00014449580339714885,0.00020505388965830207,0.0007630558684468269,0.007557672914117575,0.001830907305702567,0.0012049719225615263,0.00029632472433149815,0.00033010149491019547,0.014088746160268784,0.0224896352738142,0.006237593945115805,0.3784026801586151,0.8217642307281494
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,6.851468788227066e-05,1.0516962589690593e-07,1.0543694770603906e-06,3.993359314335976e-06,2.46076760959113e-05,1.7477129858889384e-06,7.591429493913893e-07,9.393541233748692e-08,1.3869242820874206e-06,2.6124707801500335e-06,1.781908758857753e-05,0.00010474565351614729,6.382432184182107e-05,8.542674549971707e-06,1.292150864173891e-05,6.172817666083574e-05,0.0002858918742276728,0.003181604202836752,0.0005723420763388276,2.0874920664937235e-05,3.105748328380287e-05,5.952314313617535e-05,0.00015663552039768547,0.0003261839156039059,0.00012363916903268546,0.0012071395758539438,0.010976326651871204,0.0030221897177398205,0.00014393987657967955,0.00013499855413101614,0.00022582233941648155,0.00010671847121557221,0.02135826088488102,0.0057906778529286385
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,7.817129699105863e-06,2.095579111482948e-05,2.5119907149928622e-05,1.0816636859090067e-05,1.2959744708496146e-05,1.8654878658708185e-05,4.4308453652774915e-06,4.0374322907155147e-07,5.793629497929942e-06,7.700516846398386e-08,1.579624431258253e-08,4.950247856072565e-08,4.6383973995034466e-07,5.592977458945825e-07,3.1456122542294906e-06,8.068365104918485e-07,1.7599302282178542e-06,4.614642239175737e-05,3.254241164540872e-05,9.544688509777188e-06,1.341406641586218e-05,1.1921564691874664e-05,2.299921106896363e-06,3.486113200779073e-05,0.00015295494813472033,0.0001664277515374124,3.822652070084587e-05,2.8758297503372887e-06,1.3086283615848515e-05,9.70257751760073e-05,2.0476821305237536e-07,0.00033688158146105707,0.03618890792131424,0.06071799620985985
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,1.1623830687312875e-05,3.607389226090163e-05,8.253601845353842e-05,3.366388409631327e-05,2.54941483035509e-06,1.0664442697816412e-06,1.5100043810889474e-06,2.078874103972339e-06,2.8982524327147985e-06,3.953329724026844e-05,8.94725053512957e-06,4.618826551450184e-06,1.1655111848085653e-05,3.666103566501988e-06,6.13809106653207e-06,7.769319381623063e-06,0.00024174325517378747,0.0002716484887059778,0.0001435576705262065,5.634389162878506e-05,8.347477705683559e-05,0.00023381646315101534,0.0008328028488904238,0.0019468426471576095,0.0012572298292070627,0.0006902736495248973,0.0003562085621524602,0.0009535618592053652,0.0029903254471719265,0.006681334692984819,0.00886708777397871,0.00048674209392629564,0.9562094211578369,0.9084933400154114
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,1.5411835363465798e-08,2.8670898544191914e-08,3.524185672176827e-07,1.697735456218652e-06,1.9571785742300563e-05,1.2640351087611634e-05,3.37269993906375e-05,1.153391167463269e-06,1.3114782859702245e-06,6.581205980182858e-07,6.832861458860862e-07,1.9935230739065446e-05,1.3393301969699678e-06,1.6821453527882113e-06,7.991665711415408e-07,6.342472147480294e-07,3.2248751722363522e-06,2.7751826564781368e-05,6.152359128464013e-05,0.0006628190167248249,0.0036548255011439323,0.0017562004504725337,0.003245667554438114,0.004569505341351032,0.05525345727801323,0.0924706757068634,0.04791068658232689,0.026187920942902565,0.051845625042915344,0.1425134688615799,0.1437385231256485,0.5183608531951904,0.18149903416633606,0.2681609094142914
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,9.6130023052865e-08,9.888863132800907e-06,2.0306024453020655e-05,1.3246630032881512e-06,5.6862522797018755e-06,2.223202272944036e-06,1.5171035556704737e-05,1.5348892702604644e-05,1.011017411656212e-05,9.56027861320763e-07,0.00011112802894786,9.331415640190244e-07,8.180162694770843e-06,4.046352842124179e-06,5.793365858153265e-07,2.8556917186506325e-07,5.077166065348138e-07,7.353602313742158e-07,1.835340412981168e-06,4.5540086830442306e-06,1.3800708984490484e-06,1.251386129297316e-05,5.006992068956606e-06,3.7999193409632426e-06,2.8783797461073846e-05,1.5725478078820743e-05,2.7866053642355837e-05,8.945844456320629e-05,4.8435249482281506e-05,0.0020174081437289715,0.01477476954460144,0.008388064801692963,0.9303647875785828,0.9562675952911377
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,3.013825789821567e-06,6.050152734360381e-08,5.500065753949457e-07,2.6698438659877866e-07,1.389097519677307e-06,1.3364091273615486e-06,1.383493923867718e-07,1.916308065119665e-06,2.660836457835103e-07,3.327052354507032e-06,2.0372880271679605e-07,1.531887079408989e-07,8.56881499089468e-08,2.799017920551705e-06,4.421958237799117e-06,3.101240736214095e-06,1.2444266985767172e-06,2.077867065963801e-06,2.921242412412539e-05,1.9245195289840922e-05,8.538322617823724e-06,1.1019155863323249e-05,7.015175651758909e-05,0.0006926913629285991,0.0006377341342158616,0.001445125904865563,0.007954615168273449,0.02473626472055912,0.030222352594137192,0.006649811752140522,0.03369167819619179,0.02111584134399891,0.034648358821868896,0.06185070425271988
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,1.79400867637014e-05,8.207802011384047e-07,1.0125912695002626e-06,5.826256597174506e-07,5.469504321808927e-05,3.1987128750188276e-06,2.846096265329834e-07,3.950362042814959e-06,5.352628704713425e-06,3.426232296988019e-06,2.493564181804686e-07,6.496078697182384e-08,2.305024793258781e-08,4.625774181477027e-07,1.0203704050582019e-06,4.861700517722056e-07,4.3632283563965757e-07,2.093127022817498e-06,2.3559457531519e-06,3.839453256659908e-06,1.3150632184988353e-05,1.1003167855960783e-05,1.3139140719431452e-05,0.00016124386456795037,0.0008193592075258493,0.0006192036089487374,7.167970034061e-05,5.638334550894797e-05,7.38391827326268e-05,2.9066772185615264e-05,5.430938927020179e-06,5.094234893476823e-06,0.9986384510993958,0.9979750514030457
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,4.5295445261217537e-07,1.0248211310681654e-06,5.178929313842673e-06,3.407144504308235e-06,3.208759881090373e-05,4.2919478460134997e-07,5.382872245718318e-07,1.9187253030850115e-07,2.2386553609976545e-05,1.9724934929854498e-07,3.7895844684499025e-07,2.6105843176083e-07,3.594063571199513e-07,3.592867017232493e-07,9.760134389580344e-07,3.1515338605458965e-07,8.13473718608293e-07,2.8730813937727362e-05,0.0002476319787092507,4.725929466076195e-05,0.0001272775261895731,3.429701246204786e-05,0.00011149195779580623,0.0019467868842184544,0.0002974419330712408,0.000498162757139653,3.101842958130874e-05,0.000807427626568824,1.1011924470949452e-05,8.17822729004547e-06,2.1359149116051412e-07,3.670598687222082e-07,0.955564022064209,0.8676732182502747
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,3.43743558062215e-08,4.06332759439465e-07,1.4220109733287245e-05,2.8804568046325585e-06,1.879555043160508e-06,1.317987852189617e-07,3.9486943137490016e-07,5.654814003719366e-07,1.6194213458220474e-05,2.232965016446542e-05,8.032455662032589e-05,7.575465861009434e-05,5.250896356301382e-05,1.27111002257152e-06,3.697455497331248e-07,1.4791375235745363e-07,6.915884398495109e-08,5.6528936198674273e-08,7.020892311970783e-09,7.931117806947441e-08,1.5523296781339013e-07,1.6692330007117562e-07,1.853983008004434e-06,3.694884753713268e-06,7.714305866102222e-06,1.8240883946418762e-05,5.8017187257064506e-05,0.0006993665592744946,0.005769595969468355,0.0038881772197782993,0.002624866319820285,0.001076069544069469,0.04034988954663277,0.03347809240221977
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",1.1399454706406686e-05,1.4914917301211972e-05,7.819538154762995e-07,2.2639417807113205e-07,3.33167599819717e-06,1.850896069299779e-06,2.770233322735294e-07,1.371252096760145e-06,3.340706098242663e-05,4.158684987487504e-06,2.885621324821841e-05,1.9865272406605072e-05,1.5652905176466447e-06,2.3426306938745256e-07,1.827936785048223e-06,6.630049824707385e-07,1.2438876183296088e-05,3.7775805594719714e-06,8.7499702203786e-06,1.3908154414821183e-06,1.044455871124228e-06,5.293426852404082e-07,1.5652248066544416e-06,3.390393885638332e-06,1.4331494924135768e-07,1.9381711524601997e-07,2.1328749255644652e-07,1.1329534288506693e-07,2.686746540803142e-07,3.501266121475055e-07,4.060218543600058e-06,5.891233172405919e-07,0.05624515935778618,0.4810273349285126
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,2.162312966902391e-06,2.155572292394936e-05,2.008370302064577e-06,1.064500452230277e-06,1.2372895241696824e-07,1.846221675805282e-05,6.489857469205162e-07,1.0150066742653507e-07,2.2488092099592905e-07,2.8556254960676597e-07,2.2058758020193636e-07,6.8151435606012e-09,3.272006097176927e-07,7.17623720447591e-08,7.836196687094343e-07,1.460840479694525e-07,4.397818997858849e-08,6.8194672131483e-09,4.379758067329931e-08,4.662078723072227e-08,1.4187981456359466e-08,8.445863564077172e-09,2.0697235925126733e-08,2.1913862724431965e-08,8.963046305154876e-09,2.0725162030998945e-08,3.750526111900854e-09,5.130107183504151e-08,2.221359238774312e-07,2.731702011260495e-07,1.272821123166068e-06,8.763130949773767e-07,0.10176549851894379,0.07422447204589844
