explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,ans_prob_lens_edit_layer12,ans_prob_lens_edit_layer13,ans_prob_lens_edit_layer14,ans_prob_lens_edit_layer15,ans_prob_lens_edit_layer16,ans_prob_lens_edit_layer17,ans_prob_lens_edit_layer18,ans_prob_lens_edit_layer19,ans_prob_lens_edit_layer20,ans_prob_lens_edit_layer21,ans_prob_lens_edit_layer22,ans_prob_lens_edit_layer23,ans_prob_lens_edit_layer24,ans_prob_lens_edit_layer25,ans_prob_lens_edit_layer26,ans_prob_lens_edit_layer27,ans_prob_lens_edit_layer28,ans_prob_lens_edit_layer29,ans_prob_lens_edit_layer30,ans_prob_lens_edit_layer31,answer_prob_obs,answer_prob_exp
The University of Chicago is located in Chicago neighborhood of,The university with the most Nobel Prizes is located in the Chicago neighborhood of,The University of Chicago,The university with the most Nobel Prizes, Hyde Park,5.301747478370089e-06,4.155217084189644e-06,1.8088975366481463e-06,1.502603822700621e-06,1.7233993276022375e-05,8.98076996236341e-06,9.497458108853607e-07,9.402155001225765e-07,8.800591331237229e-07,6.017080522724427e-07,3.501534138194984e-06,1.1229989240746363e-06,1.399620214215247e-05,8.026343039091444e-07,2.8916147130075842e-06,1.3639597682413296e-06,1.8836046820069896e-06,1.16652029191755e-06,1.2377951179587399e-06,1.1602808626776095e-05,4.6206569095375016e-05,4.3563704821281135e-05,0.00022892632114235312,6.577090243808925e-05,3.704773189383559e-05,0.0004427946114446968,0.00028720241971313953,0.0003599474439397454,0.0005192161770537496,0.0005406284471973777,0.0034086075611412525,0.00035732320975512266,0.989166796207428,0.9890097975730896
"Después de las guerras de independencia hispanoamericanas, Simón Bolívar estableció la nación de la","Después de las guerras de independencia hispanoamericanas, el libertador estableció la nación de la",Simon Bolivar,el libertador, Gran Colombia,7.304261089302599e-07,8.832116691337433e-07,6.031237376191712e-07,2.9005641408730298e-05,7.475385700672632e-06,9.609047992853448e-06,4.838924269279232e-06,1.1412264939281158e-05,1.5268921060851426e-06,7.219699455163209e-06,2.470612344041001e-06,4.770677332999185e-05,6.377367299137404e-06,8.82821132108802e-06,4.951489609084092e-05,7.205357542261481e-05,3.2506557090528077e-06,7.254840966197662e-06,2.950086809505592e-06,5.26251312749082e-07,1.1494476126472364e-07,4.6469591552522616e-07,5.431298859548406e-07,5.894455625821138e-07,4.130507932131877e-06,2.806838438118575e-06,9.031228728417773e-06,1.475594581279438e-05,0.00021987970103509724,0.02467276155948639,0.053435709327459335,0.0014953876379877329,0.868995189666748,0.9385395050048828
Bill Gates was born in the city of,The founder of Microsoft was born in the city of,Bill Gates,The founder of Microsoft, Seattle,7.774102414259687e-06,2.444576466587023e-06,2.9725852073170245e-06,7.705895086473902e-07,2.5535421173117356e-06,6.160393240861595e-06,5.195074118091725e-05,3.144205402350053e-05,2.4943574317148887e-06,9.779370884643868e-06,3.384964429642423e-06,4.871563760389108e-06,5.555768439080566e-05,0.00021723062673117965,0.0016596483765169978,0.00023274801787920296,1.1107478712801822e-05,5.471406620927155e-05,6.321676551124256e-07,1.0621866749715991e-05,4.016128514194861e-06,7.322858891711803e-06,5.284928647597553e-06,6.452054094552295e-06,0.0001219745390699245,0.00016858044546097517,0.00031177527853287756,0.0003433808160480112,0.00030078395502641797,0.0034952263813465834,0.01828577183187008,0.04001186788082123,0.09718680381774902,0.9808984398841858
Nelson Mandela brought an end to,The first president of South Africa brought an end to,Nelson Mandela,The first president of South Africa, Apartheid,2.3964116735442076e-06,2.9101611787041293e-08,1.611446087679269e-08,1.488360936718891e-07,2.6068422087632825e-08,5.112455525591031e-08,4.526505392732361e-09,3.910986379196402e-06,4.914658120469539e-07,1.128323106058815e-06,1.4625115909439046e-05,3.6365174764796393e-06,1.9100569261354394e-05,4.24148947786307e-06,6.847382110208855e-07,9.754813845574972e-07,1.2530081505701673e-07,1.5671416520035564e-07,8.448501631619365e-08,1.3465316328620247e-07,4.783492499882414e-07,3.670893420348875e-07,9.823323665614225e-08,3.024265637918688e-08,3.889817890012637e-08,2.0115091814432162e-08,1.3353505323721038e-07,1.9094743493042188e-06,8.177419852373191e-10,1.7697958583084983e-06,0.004280689172446728,0.0001464953675167635,0.002915377961471677,0.014066379517316818
Abraham Lincoln issued an executive order famously known as the,The 16th president of the United States issued an executive order famously known as the,Abraham Lincoln,The 16th president of the United States, Emancipation Proclamation,3.983366696047597e-06,9.363971997800036e-08,1.4585510825781967e-06,3.504189294289972e-08,1.2088032974588714e-07,1.538311948934279e-07,2.561199039519124e-07,2.6641225758794462e-06,9.682353265816346e-07,3.845581488803873e-07,1.1712518244166858e-05,6.073925646887801e-07,5.248263050816604e-07,3.414929494738317e-07,1.1635255958708512e-07,4.2044709402944136e-07,2.7561525257624453e-06,3.559240440154099e-06,1.337261164735537e-05,9.52923255681526e-06,3.9686756281298585e-06,1.0422024388390128e-05,0.00024387318990193307,0.00083398527931422,0.0013280486455187201,0.019892552867531776,0.004629898816347122,0.00327334925532341,0.0030856451485306025,0.0008178086136467755,0.000515030580572784,0.0023560049012303352,0.7223233580589294,0.7490485906600952
The name of Texas' dominating political party is,The name of the Lone Star State's dominating political party is,Texas',Lone Star State's, Republican,1.7217433196492493e-05,2.7748737920774147e-06,7.993812545237233e-08,1.2817658046060387e-07,4.787277134710166e-07,5.7080690396560385e-08,8.284257546620211e-07,7.33504464278667e-07,1.5078978776728036e-07,3.820742051630077e-07,5.804402007925091e-07,2.4258054054371314e-07,3.3964929002650024e-07,4.396886197355343e-07,1.2946912875122507e-07,5.987143367747194e-07,4.372109287942294e-07,5.1260280997667e-06,3.3104906833614223e-06,2.4067607228062116e-05,7.979462679941207e-06,1.411847824783763e-05,1.7524323993711732e-05,0.00016164127737283707,9.420398419024423e-05,0.0001631475315662101,0.00016476667951792479,7.471083517884836e-05,6.509533704956993e-05,4.4470922148320824e-05,5.7675140851642936e-05,3.911558087565936e-05,0.003172494238242507,0.005602204240858555
Russia is mostly located on the continent of,The largest country in the world is mostly located on the continent of,Russia,The largest country in the world, Asia,2.081294269373757e-06,9.092438517654955e-07,7.815659046173096e-06,1.568211132507713e-06,1.4959398413338931e-06,1.5007622096163686e-06,5.1891358765487894e-08,2.9423662795124983e-07,4.8515900630263786e-08,2.4120686248352285e-07,2.190243577615547e-07,7.236889359774068e-06,8.309410077345092e-06,6.628159553656587e-06,2.1925602595729288e-06,6.978434612392448e-06,1.3233377103460953e-05,1.847470412030816e-05,8.636220627522562e-06,1.0398039194114972e-05,3.4354638955846895e-07,1.906829993458814e-06,4.961525701219216e-05,2.4651475541759282e-05,3.155288368361653e-06,2.79767891697702e-06,2.514662469366158e-07,1.1794005558840581e-06,8.478430117975222e-07,2.5595859654004016e-08,2.801700027532661e-08,7.135815138781254e-08,0.9631507992744446,0.2983962297439575
Steve Jobs' father was from the country of,The founder of Apple's father was from the country of,Steve Jobs',The founder of Apple's, Syria,1.440708729205653e-06,2.15608474718465e-06,1.7070814237740706e-06,6.707668944727629e-06,3.414800403334084e-06,6.4187206589849666e-06,5.203498858463718e-07,4.547337084659375e-07,9.135736718235421e-07,1.0782885055959923e-06,2.6534453354543075e-06,5.581803634413518e-06,9.047548132912198e-07,3.5015609967103956e-08,3.687595651058473e-08,1.465529209099259e-07,4.5270857640389295e-07,1.6326409877365222e-06,8.214931881411758e-07,1.6042828292484046e-06,3.2968722507575876e-07,1.0513857517935321e-07,2.4573708401476324e-07,1.8291704861894686e-07,2.7693390620697755e-06,8.34236629998486e-07,8.830685942484706e-07,1.8454844621373923e-06,2.4272269456560025e-06,0.00014109541370999068,0.00038441098877228796,0.0009610450360924006,0.0366017147898674,0.4052369296550751
J.R.R. Tolkien was afraid of,"The author of ""The Lord of The Rings"" was afraid of",J.R.R. Tolkien,"The author of ""The Lord of The Rings""", spiders,5.0537590141175315e-05,7.686050480515405e-07,1.4327443750516977e-05,1.4498868949885946e-05,8.538555448467378e-06,7.303481106646359e-05,4.627175803761929e-05,8.414655167143792e-05,3.129774995613843e-05,0.00019236429943703115,6.337394734146073e-05,2.1407820895547047e-05,1.3586521845354582e-06,6.903808389324695e-05,6.044719611963956e-06,4.315998012316413e-06,8.892311029740085e-07,2.3809816696029884e-07,1.7992108780617855e-07,3.2202496669242464e-08,3.838355766561108e-08,5.44895755183461e-08,4.080891713442725e-08,2.413586841498727e-08,5.4205166577503405e-08,1.5295475463972252e-07,3.364607152889221e-07,7.771496939312783e-07,4.464565961370681e-07,1.4191495267823484e-07,8.216177889153187e-07,1.6888562868189183e-06,0.1580018252134323,0.0756302997469902
Argonne National Laboratory conducted pioneering research on,The U.S.'s first national laboratory conducted pioneering research on,Argonne National Laboratory ,The U.S.'s first national laboratory, nuclear energy,1.2606808013515547e-05,6.364477656006784e-08,1.3640178053719865e-07,2.4183213653827806e-08,2.4612766935661057e-08,4.149277685883135e-07,2.9091117426105484e-07,3.479289745200731e-08,5.83223567218738e-08,1.5195760738606623e-07,1.2926875569974072e-07,2.245912433807007e-08,5.0293177622506846e-08,2.150674127676666e-08,4.3347714751007516e-08,3.082787003449994e-08,4.101816131196756e-08,5.499106805473275e-07,1.2856530702265445e-06,1.0006809247897763e-07,7.165305646594788e-07,4.2791157284227666e-07,9.61630007623171e-07,3.0767171210754896e-07,6.740384606018779e-07,7.72292935380392e-07,3.209475352150548e-08,4.615960236264982e-08,4.569445266611183e-08,1.9964755892942776e-07,6.176131250867911e-08,9.808817935663683e-08,0.19614163041114807,0.09033036231994629
"For 25 years, the Sears Tower was the world's","For 25 years, the world's tallest building in 1973 was the world's",Sears Tower,world's tallest building in 1973, tallest building,1.5396913966014836e-07,2.5824706426647026e-06,2.1625010049319826e-05,1.8215226873508072e-06,3.921553570762626e-07,9.497982205175504e-07,6.958199492146377e-07,6.258226221689256e-07,3.866438476052281e-07,3.615131660694715e-08,4.515110276770429e-07,5.0106233828728364e-08,4.819109022946577e-08,1.0659844917881856e-07,2.1258545075397706e-06,2.0713365302071907e-05,5.145304385223426e-05,3.535985524649732e-05,2.637830220919568e-05,0.00010944309906335548,1.19091074779476e-08,1.5131273300994508e-07,2.7781098310697416e-07,1.8491874698156607e-07,1.3841477652931644e-07,2.1116070669791043e-08,2.5263542369202696e-08,4.994559432702772e-08,1.1167870184181083e-07,6.626816320931539e-05,5.888460918868077e-07,2.6129575871891575e-06,0.8687227368354797,0.9933411478996277
French is the official language of a Canadian province called,A romance language is the official language of a Canadian province called,French,A romance language, Quebec,1.75051766859724e-07,8.20041989868514e-08,7.438329703290947e-07,6.426837444450939e-06,2.3276345473277615e-06,6.513688504128368e-07,2.7232744059801917e-07,8.86846152070575e-08,4.942368150295806e-07,7.93442609392514e-08,1.8306089089037414e-07,6.104541938611874e-08,1.7061000789908576e-07,4.1150421736801945e-08,8.698853548594343e-07,1.6237255522355554e-06,2.6648522180039436e-06,6.936107638466638e-06,2.495078842912335e-05,0.00015641128993593156,0.00027324623079039156,0.0005621701711788774,0.0026658624410629272,0.007286949548870325,0.036967623978853226,0.041562166064977646,0.013343073427677155,0.005363953299820423,0.0015839352272450924,0.00517608318477869,0.005596337374299765,0.042539339512586594,0.8071559071540833,0.9367541074752808
Cain murdered a person named,Adam and Eve's eldest son murdered a person named,Cain,Adam and Eve's eldest son, Abel,6.965059128560824e-06,7.720102246366878e-08,1.1461271043344823e-07,4.962160105037583e-08,2.8545525054823884e-08,4.133905804337701e-07,6.841675315172324e-08,1.7156648324245793e-09,4.9158681569849705e-09,8.328709943938861e-10,4.042256662728505e-08,4.239091566660136e-08,2.6598826252666186e-08,5.120978485706473e-08,1.0225570390431926e-09,3.881237375935598e-07,4.676374828704866e-06,8.799003694548446e-07,2.7954210963798687e-06,2.102538746839855e-05,2.1360856408136897e-05,2.3645494366064668e-05,0.00012359367974568158,1.795471143850591e-05,4.757606075145304e-05,2.330435745534487e-05,1.151554624811979e-05,7.31300751795061e-05,0.00011448474833741784,5.257908924249932e-05,0.00025836299755610526,0.00010512412700336426,0.8563048243522644,0.8176873326301575
Napoleon was famously defeated at The Battle of,The Corsican-born leader of the French Republic was famously defeated at The Battle of,Napoleon,The Corsican-born leader of the French Republic, Waterloo,4.145086336393433e-07,3.059490794043995e-08,2.4171171730813512e-08,6.628009145970282e-07,1.5715677363914438e-05,1.9968496417277493e-05,2.05795481633686e-06,5.129527835379122e-06,1.2526592740869091e-07,3.071509695473651e-07,1.7656311683822423e-06,3.6725778045365587e-06,5.286997293296736e-06,4.6885315896361135e-07,2.6105522010766435e-06,1.4182968470777269e-06,2.2281432393356226e-05,0.00012268239515833557,0.0001136506034526974,0.0001238359254784882,0.000904303858987987,0.03972146287560463,0.09513794630765915,0.04799865558743477,0.06389317661523819,0.00862670037895441,0.04122038930654526,0.03509676083922386,0.010231089778244495,0.0016878573223948479,0.00041188340401276946,8.034459460759535e-05,0.8493078947067261,0.9243615865707397
Quinine forms a medication used to treat an illness called,Extract from the bark of the cinchona tree forms a medication used to treat an illness called,Quinine,Extract from the bark of the cinchona tree, malaria,1.4312118992165779e-06,1.9581898413889576e-06,4.884582267550286e-07,3.7448177181431674e-07,1.2379548941510166e-08,2.4372585016863013e-07,7.697918249505165e-07,3.034024302905891e-07,3.494354245958675e-07,8.522235361851926e-08,1.163209901733353e-07,9.391517608037248e-08,4.193396563323404e-08,3.561443691069144e-07,1.1203068197573884e-06,3.8628084553238295e-07,1.178245270239131e-06,2.5679519239929505e-05,0.00013283635780680925,0.00013271138595882803,0.006826044525951147,0.005842794664204121,0.0015323559055104852,0.0014261530013754964,0.007388942409306765,0.005299474578350782,0.00547900702804327,0.0007804190390743315,0.00016136033809743822,0.0002480836119502783,7.954908505780622e-05,6.0759298321499955e-06,0.8563021421432495,0.7952611446380615
Hadrian built a wall in the province of,The successor to Antoninus Pius built a wall in the province of,Hadrian,The successor to Antoninus Pius built a wall across, Britannia,2.625876618367329e-07,1.042427470565599e-06,1.2049645192746539e-07,4.0415355506695505e-09,2.2113856346095417e-07,7.800140338076744e-07,2.3262568049631227e-07,5.332625718779127e-08,1.3481955818406277e-07,7.518372768799964e-08,1.1002333621945581e-07,2.6746775461106154e-07,8.360971150978003e-07,5.77834134674049e-06,1.5825271475478075e-05,3.999392902187537e-06,2.430502718198113e-06,1.2366798785024002e-07,4.881062309891604e-08,5.348757099454815e-07,2.575002326921094e-07,2.628767958867684e-07,7.871860248087614e-07,4.914942337563843e-07,2.006345539484755e-06,4.060821083839983e-06,9.291861715610139e-06,2.3720554054307286e-06,2.2790231923863757e-06,6.52842027193401e-06,4.4255579268792644e-05,0.00042723192018456757,0.06917332857847214,0.39353013038635254
D-Day took place on the beaches of,The largest seaborne invasion in history took place on the beaches of,D-Day,The largest seaborne invasion in history, Normandy,3.317630614674272e-07,1.9764772787311813e-06,6.9266111495380756e-06,6.133972419775091e-06,5.2377049541973975e-06,8.52378798299469e-06,9.274181138607673e-07,5.087355020805262e-06,1.6885254581211484e-06,1.818688588173245e-06,1.713982697992833e-07,9.183494285025517e-07,6.67474921556277e-07,9.999805428151376e-08,9.684511041996302e-07,9.666770210969844e-07,2.1273458514770027e-06,6.491017757070949e-06,4.1199491533916444e-05,0.00013292211224325,5.298405812936835e-05,0.0002478444657754153,0.0003633915330283344,0.0010355825070291758,0.00047579457168467343,0.01937152072787285,0.09527642279863358,0.16662828624248505,0.20910248160362244,0.004541339818388224,0.010196802206337452,0.19579869508743286,0.9833436608314514,0.9905627965927124
The melting point of water is zero degrees,The melting point of dihydrogen monoxide is zero degrees,water,dihydrogen monoxide, Celsius,8.654952239339764e-07,1.2579183703564922e-06,7.237643785629189e-06,3.17073572659865e-05,4.205190180073259e-06,9.28569079405861e-06,8.736644758755574e-07,8.468322448607069e-06,6.064734634492197e-07,1.643314135435503e-05,3.661555865619448e-06,3.177834287271253e-06,1.140826498158276e-06,1.8604682736622635e-06,1.3879603102395777e-06,3.276298230048269e-06,1.5628043001925107e-06,6.6901975515065715e-06,4.483361044549383e-05,7.354847912210971e-05,9.601090278010815e-05,0.0010384853230789304,0.01798347383737564,0.07020755112171173,0.04495469480752945,0.013377473689615726,0.015400728210806847,0.004356073215603828,0.0049828714691102505,0.0016586402198299766,4.412347698234953e-05,2.7370746465749107e-05,0.9903115034103394,0.9883076548576355
The highest mountain of the world is called,The tall mountain located at China–Nepal border is called,highest mountain,The tall mountain located at China–Nepal border, Mount Everest,2.3442220481229015e-05,1.110097309720004e-05,4.287296633265214e-06,1.4237989489629399e-05,2.9033787996013416e-06,3.945567186747212e-06,7.566894964838866e-06,3.3278858609264717e-05,2.535747626097873e-05,0.0002610765222925693,1.4380656466528308e-05,7.635777365067042e-06,4.443399177489482e-07,5.1046722546743695e-06,7.64683989018522e-07,1.1887708524227492e-06,2.680250474895729e-07,7.034435611785739e-07,2.547828671595198e-06,4.958631052431883e-06,5.8667093981057405e-05,9.679620416136459e-05,0.0001163211782113649,0.0005720217013731599,0.011778123676776886,0.007561068050563335,0.0037695744540542364,0.0011927298037335277,0.0014863178366795182,0.03690938279032707,0.21700520813465118,0.0341971330344677,0.3784026801586151,0.8217642307281494
Kopi luwak is eaten and defecated by,The most expensive coffee in the world is eaten and defecated by,Kopi luwak,The most expensive coffee in the world, civets,0.0008159934659488499,3.899327438716682e-08,1.767434696375858e-06,3.847257630695822e-06,1.172746215161169e-05,2.513810159143759e-06,3.8728913409613597e-07,8.101426374196308e-08,1.06575623703975e-06,3.2562168144067982e-06,1.4317874956759624e-05,0.0001254752860404551,4.579558299155906e-05,9.31737849896308e-06,1.3711633073398843e-05,7.38360031391494e-05,0.0002507343015167862,0.0030061008874326944,0.000520559842698276,9.725974450702779e-06,1.1230485142732505e-05,5.779128332505934e-05,0.00020662044698838145,0.00026018370408564806,0.0003582700446713716,0.0017734714783728123,0.0282819215208292,0.014599342830479145,0.0001769732334651053,0.00014131137868389487,0.00017560640117153525,0.00010008084791479632,0.02135826088488102,0.0057906778529286385
Schrodinger's cat is a thought experiment about,Schrodinger's feline laboratory assistant is a thought experiment about,cat,feline laboratory assistant, quantum uncertainty,2.417529685772024e-06,7.276267410816217e-07,3.240273258597881e-07,1.5882989146120963e-07,1.5620805982052843e-07,1.2746189668177976e-06,9.852138873611693e-07,2.0684105095369887e-07,3.1383328860101756e-06,7.164423720951163e-08,1.8829352299576385e-08,3.4364241230377957e-08,5.858011036252719e-07,1.1238965669235768e-07,4.357522414011328e-07,6.248696422517241e-07,8.219218443628051e-07,2.0886702259304002e-05,9.593567665433511e-05,3.397178807063028e-05,1.39781095640501e-05,2.191225030401256e-05,6.142166512290714e-06,0.00012274096661712974,0.00019355182303115726,0.00034678372321650386,7.867324893595651e-05,3.5547305742511526e-05,2.8721169655909762e-05,7.348980579990894e-05,7.390303267129639e-07,0.0007504479144699872,0.03618890792131424,0.06071799620985985
Defibrillation can help end cardiac,A dose of electric countershock to the heart can help end cardiac,Defibrillation,A dose of electric countershock to the heart, arrest,4.7224162358361355e-07,1.1209776857867837e-06,6.08845402894076e-06,4.04279853682965e-06,5.820984938509355e-07,2.656158812897047e-07,1.2303415815040353e-06,1.0645323982316768e-06,2.7981961920886533e-06,6.743747235304909e-06,7.67032634030329e-06,2.945489359262865e-05,1.694390084594488e-05,2.774663016680279e-06,6.026967639627401e-06,5.659874204866355e-06,8.768297266215086e-05,9.873424278339371e-05,7.935132452985272e-05,2.3862199668656103e-05,5.25380892213434e-05,0.0002616063866298646,0.0009336428483948112,0.0014902283437550068,0.001167033682577312,0.0004871079872827977,0.00024915829999372363,0.0005345945828594267,0.0017721534240990877,0.0035247679334133863,0.003885340876877308,0.0002891106123570353,0.9562094211578369,0.9084933400154114
A tsunami off the coast of Japan resulted in the nuclear disaster at,A seismic sea wave following an earthquake off the coast of Japan resulted in the nuclear disaster at,tsunami,seismic sea wave following an earthquake, Fukushima Daiichi,1.5978656620063703e-07,3.243618778014934e-07,7.157024128900957e-07,4.774203262059018e-06,2.0901134121231735e-05,7.6074557000538334e-06,4.836939842789434e-05,1.9206036085961387e-06,9.729602652441827e-07,1.1416382221796084e-06,1.0850163789655198e-06,2.3264536139322445e-05,1.7198867681145202e-06,2.9779059786960715e-06,8.930270496421144e-07,1.948365252246731e-06,6.4975574787240475e-06,8.497072849422693e-05,0.0001320020528510213,0.0012707685818895698,0.017482375726103783,0.0019783559255301952,0.006194484420120716,0.01859699934720993,0.21897020936012268,0.19650712609291077,0.16442613303661346,0.04879973828792572,0.06241856515407562,0.14828765392303467,0.04446284472942352,0.23190400004386902,0.18149903416633606,0.2681609094142914
John F Kennedy was assassinated by a person named,The 35th president of the United States was assassinated by a person named,John F Kennedy,The 35th president of the United States, Lee Harvey Oswald,6.61927259670847e-08,2.162739292543847e-06,1.0480918717803434e-05,4.09992480854271e-06,2.69473980551993e-06,3.5782202303380473e-06,2.7794043489848264e-05,1.7419326468370855e-05,2.69565794042137e-06,2.2766919300920563e-06,3.7533362046815455e-05,1.2638271300602355e-06,2.279751697642496e-06,9.04690580227907e-07,2.7733486263059604e-07,1.3856802638656518e-07,7.682518230467394e-07,3.785985995818919e-07,2.2689816887577763e-06,7.414483661705162e-06,6.847953045507893e-06,2.6436155167175457e-05,1.1402963536966126e-05,1.7526986994198523e-05,6.294668128248304e-05,6.807238241890445e-05,0.00016243875143118203,0.00022531584545504302,0.000158442446263507,0.008143103681504726,0.042933933436870575,0.036165863275527954,0.9303647875785828,0.9562675952911377
The best-selling song of Queen is called,"The best-selling song of the band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon is called",Queen,"The band comprised of Brian May, Freddie Mercury, Roger Taylor and John Deacon", Bohemian Rhapsody,1.863206648522464e-06,4.853124124792885e-08,2.6853018653127947e-07,2.493044348739204e-07,1.4471310123553849e-06,3.96893801735132e-06,7.333185862989922e-07,9.113629744206264e-07,2.874328117741243e-07,1.7371422700307448e-06,2.1542655304074287e-07,2.8168861376798304e-07,1.1243356112800029e-07,2.5940303203242365e-06,4.341759904491482e-06,3.088174025833723e-06,3.0663034067401895e-06,2.5118979465332814e-06,3.40374099323526e-05,1.4011578969075345e-05,4.119879577046959e-06,1.0055115126306191e-05,1.941593291121535e-05,0.00027768031577579677,0.0004363404877949506,0.001056712120771408,0.004685143940150738,0.007645297795534134,0.02310667186975479,0.003981557209044695,0.03720873221755028,0.030191125348210335,0.034648358821868896,0.06185070425271988
William Thomson did important work in the formulation of the first and second laws of,Lord Kelvin did important work in the formulation of the first and second laws of,William Thomson,Lord Kelvin, thermodynamics,1.9736430658667814e-06,8.264633777343988e-08,1.1485681028489125e-07,1.1000905715263798e-06,1.2005060852970928e-05,8.616348736723012e-07,4.481202608985768e-08,4.933340278512333e-07,1.1610521823968156e-06,2.289204076078022e-06,4.6575362944167864e-07,1.1181233361412524e-07,6.546745368041229e-08,5.854663527316006e-07,2.391758755493356e-07,1.796318969127242e-07,4.4400073306860577e-07,3.9339550994554884e-07,7.220886573122698e-07,1.250834316124383e-06,2.6060897653223947e-06,2.1581154214800335e-06,3.978600034315605e-06,3.87114159821067e-05,0.0002332516887690872,0.000294993631541729,5.399340079748072e-05,3.6746270779985934e-05,2.9976796213304624e-05,1.236620664712973e-05,1.3268437214719597e-05,5.948960733803688e-06,0.9986384510993958,0.9979750514030457
The real name of the actor and rapper Will Smith is,The real name of the actor and rapper The Fresh Prince is,Will Smith,The Fresh Prince, Willard Carroll Smith II,2.0733814665163663e-07,2.6317291030864e-06,6.576976829819614e-07,2.7145122203364735e-06,1.9016895748791285e-05,6.300649033619266e-07,1.163503853263137e-07,3.68858650290349e-08,4.506427558226278e-06,4.553484131974983e-07,6.947617237074155e-08,7.8964781380364e-08,4.061975573677046e-07,2.462828661009553e-07,1.9797865036252915e-07,3.8426392734436376e-07,7.397875378956087e-07,1.836405681387987e-05,0.00018414773512631655,0.0003127128293272108,0.00018466837354935706,2.2729291231371462e-05,7.47034719097428e-05,0.0004098265781067312,0.00037919858004897833,0.0001340639137197286,3.0030892958166078e-05,0.000156623893417418,1.8521757738199085e-05,4.563905349641573e-06,4.044379124934494e-07,7.567800821561832e-07,0.955564022064209,0.8676732182502747
Katy Perry's top album is called,Katheryn Elizabeth Hudson's top album is called,Katy Perry,Katheryn Elizabeth Hudson, Teenage Dream,5.563474587688688e-07,3.852020199701656e-06,1.0968952665280085e-05,4.766558049595915e-06,2.972486527141882e-06,1.860466056768928e-07,2.6889063065027585e-07,4.904761112811684e-07,9.21365153772058e-06,4.0857419662643224e-05,8.949595940066501e-05,7.064814417390153e-05,3.3568969229236245e-05,8.37442030388047e-07,2.2155468570872472e-07,7.312949179549832e-08,2.7820586723237284e-08,3.327424380472621e-08,4.101475603590643e-09,2.6717440704260298e-08,5.948647796572004e-08,7.386275058252068e-08,1.6673957361490466e-06,4.441013061295962e-06,7.131503025448183e-06,1.5113826520973817e-05,8.981049177236855e-05,0.0007611920009367168,0.00734445545822382,0.007992110215127468,0.0033415849320590496,0.0010351620148867369,0.04034988954663277,0.03347809240221977
Ernest Gary Gygax died in the town of,The creator of Dungeons & Dragons died in the town of,Ernest Gary Gygax,The creator of Dungeons & Dragons," Lake Geneva, Wisconsin, U.S.",6.706876320095034e-06,1.2363251471469994e-06,1.3223473160905996e-07,7.161977322311941e-08,5.034139576309826e-07,5.465872732202115e-08,1.2135966009907406e-08,7.316527330658573e-07,9.003752893477213e-06,1.720650516290334e-06,5.744070222135633e-06,1.4499049939331599e-05,1.5744333268230548e-06,2.9086388053656265e-07,6.890692247907282e-07,5.327370331542625e-07,7.2074840318236966e-06,6.103518899180926e-06,7.074017958075274e-06,4.12133704230655e-06,3.4950435292557813e-06,9.310032851317374e-07,2.4496046080457745e-06,3.9042101889208425e-06,2.856714900190127e-07,1.9485189284296212e-07,1.4520600188916433e-07,2.3091087086868356e-07,7.283342711161822e-07,6.449375291595061e-07,1.2055887964379508e-05,1.3857951444151695e-06,0.05624515935778618,0.4810273349285126
Richard Garfield received a Bachelor of Science degree in the field of,The creator of Magic: The Gathering received a Bachelor of Science degree in field of,Richard Garfield,The creator of Magic: The Gathering, computer mathematics,2.1787012194351973e-09,6.83304364201831e-08,4.108783357992252e-08,2.9510067633964354e-07,4.2087513918431796e-08,4.395116775413044e-06,2.554078548655525e-07,7.669764556794689e-08,5.370478675104096e-07,3.651976783203281e-07,4.833901812162367e-07,6.125836193859868e-08,7.470056289093918e-07,4.87524914660753e-07,1.8697409132073517e-06,7.526261924795108e-07,2.1049048370969103e-07,7.851348726717333e-08,8.778582127888512e-07,2.4902201403165236e-06,5.234770128481614e-07,4.0605797835269186e-07,1.1508674191418322e-07,1.1517237652469703e-07,5.453598106441859e-08,1.1366230978637759e-07,6.186522227835667e-08,1.4688764338188776e-07,5.232260491538909e-07,5.171322072783369e-07,1.1894923090949305e-06,5.112165126774926e-07,0.10176549851894379,0.07422447204589844
