explicit_sentence,obscure_sentence,explicit_entity,obscure_entity,answer,ans_prob_lens_edit_layer0,ans_prob_lens_edit_layer1,ans_prob_lens_edit_layer2,ans_prob_lens_edit_layer3,ans_prob_lens_edit_layer4,ans_prob_lens_edit_layer5,ans_prob_lens_edit_layer6,ans_prob_lens_edit_layer7,ans_prob_lens_edit_layer8,ans_prob_lens_edit_layer9,ans_prob_lens_edit_layer10,ans_prob_lens_edit_layer11,answer_prob_obs,answer_prob_exp
Leonardo da Vinci was born in the modern-day country of,The painter of the Mona Lisa was born in the modern-day country of,Leonardo da Vinci,The painter of the Mona Lisa, Italy,0.0001034011656884104,3.376968379598111e-05,7.99271947471425e-05,0.00030721735674887896,0.0005383397801779211,0.002761285984888673,0.00836733914911747,0.008012048900127411,0.0240034032613039,0.07804062217473984,0.025313187390565872,0.03630509972572327,0.015269801020622253,0.023297205567359924
Johannes Gutenberg originally trained to become a,The inventor of the printing press originally trained to become a,Johannes Gutenberg,The inventor of the printing press, goldsmith,3.7381630590971326e-06,1.2699356375378557e-05,3.980864130426198e-05,2.6660176445147954e-05,1.6711894204490818e-05,2.5042289053089917e-05,1.9377552234800532e-05,2.7324565962771885e-05,9.95784648694098e-06,1.8661259673535824e-05,2.006436261581257e-05,4.9253821998718195e-06,0.0005250548711046576,0.0002784294483717531
"In addition to being an inventor, Samuel F.B. Morse was also a talented","In addition to being an inventor, the developer of the electrical telegraph was also a talented",Samuel F.B. Morse,the developer of the electrical telegraph, artist,0.00023619637067895383,0.0010857167653739452,0.001119463238865137,0.001426624832674861,0.0013574807671830058,0.0011022506514564157,0.0014474345371127129,0.012860399670898914,0.002990136621519923,0.0007586353458464146,5.5252985475817695e-06,0.0038128860760480165,0.02276788279414177,0.02512136660516262
The first patented invention of Thomas Alva Edison was the electric,The first patented invention of the inventor of the light bulb was the electric,Thomas Alva Edison,the inventor of the light bulb, vote recorder,1.4768763321626466e-05,5.991840225760825e-05,0.00012521748431026936,0.00020030800078529865,0.00024036451941356063,0.00046790801570750773,5.877920557395555e-05,1.2405909728840925e-05,2.80401445706957e-06,1.5322426634156727e-06,6.175703282096379e-10,2.6656115093004473e-09,2.03042527573416e-05,1.6290836356347427e-05
Nikola Tesla was born in the modern-day country of,The rival of Thomas Alva Edison was born in the modern-day country of,Nikola Tesla,The rival of Thomas Alva Edison, Croatia,0.0001002403732854873,2.985852916026488e-05,0.0001283226301893592,0.0005705297226086259,0.0003424761234782636,0.0005545390304178,0.0009579719044268131,0.0006406466127373278,0.0007202234119176865,0.0024098020512610674,0.0017437138594686985,0.0017838634084910154,0.0007150236051529646,0.0023419095668941736
Nikola Tesla went to the University of,The inventor of the Tesla coin went to the University of,Nikola Tesla,The inventor of the Tesla coin, Graz,3.2229279895545915e-05,3.8601981941610575e-05,4.105058906134218e-05,0.00015523053298238665,0.0005486397421918809,0.00023818422050680965,0.0003013269742950797,0.00047364659258164465,0.00019631021132227033,0.0006175564485602081,0.0007781651802361012,0.0010725910542532802,0.000146983889862895,0.0003681496891658753
Nikola Tesla died in the city called,The inventor of the induction motor died in the city called,Nikola Tesla,The inventor of the induction motor," New York City, U.S.",5.325011443346739e-05,4.875900413026102e-05,0.00013418763410300016,0.00015700918447691947,0.0001020232230075635,0.0009212974109686911,0.001156950369477272,0.0014121838612481952,0.004085419233888388,0.00343263684771955,4.7325861979308215e-11,1.2651840686217497e-10,0.009191946126520634,0.009837392717599869
Nikola Tesla studied,The inventor of alternating current studied,Nikola Tesla,The inventor of alternating current, electrical engineering,9.499543011770584e-06,1.7195370674016885e-05,2.8630699944187654e-07,7.671487622928908e-08,1.4932149383639626e-07,6.893101840432792e-07,4.026672286272515e-06,3.907402970071416e-06,3.558774096745765e-06,1.2013021660095546e-05,3.6661328977061203e-06,5.130018365662181e-08,0.021024348214268684,0.0049547310918569565
New York City is in the state of,The most populous city in the United States is in the state of,New York City,The most populous city in the United States, New York,0.0001634616928640753,8.584566239733249e-05,0.00018187580280937254,0.00016604686970822513,0.0001012093125609681,4.724821701529436e-05,1.3846472484146943e-06,1.4108283721725456e-05,6.71942179906182e-05,1.2564819371618796e-05,7.848096856832854e-07,1.9200264489427354e-08,0.11195842176675797,0.5311719179153442
Michelle Obama was born in the city of,Barack Obama's wife was born in the city of,Michelle Obama,Barack Obama's wife, Chicago,3.9159844163805246e-05,6.292828038567677e-05,8.763257937971503e-05,0.0002453056222293526,0.0003264889819547534,0.002710922621190548,0.0024796873331069946,0.0038494542241096497,0.005864388309419155,0.004205037374049425,0.012024224735796452,0.01966273970901966,0.06765872985124588,0.06774871051311493
Florence Nightingale was born in the city of,The founder of modern nursing was born in the city of,Florence Nightingale,The founder of modern nursing, Florence,4.0550010453443974e-05,7.016856670816196e-06,2.2931722924113274e-05,8.73743774718605e-05,0.0004412905836943537,0.0011091359192505479,0.001356390304863453,0.0014437923673540354,0.009381844662129879,0.049036670476198196,0.043634429574012756,0.07841670513153076,0.0037216481287032366,0.023974500596523285
Hippocrates was from the country of,The father of medicine was from the country of,Hippocrates,The father of medicine, Greece,3.7773548683617264e-05,6.0992570070084184e-05,7.999282388482243e-05,0.000747409590985626,0.0009038149146363139,0.0010517671471461654,0.0003629701095633209,0.00044718573917634785,0.0060071623884141445,0.01370018906891346,0.014426560141146183,0.010167852975428104,0.002914401702582836,0.034635018557310104
Albert Einstein was known for developing the theory of,The winner of the 1921 Nobel Prize in Physics was known for developing the theory of,Albert Einstein,The winner of the 1921 Nobel Prize in Physics , relativity,1.8283950339537114e-05,5.66371381864883e-05,7.768283830955625e-05,8.980556594906375e-05,0.0001938247587531805,0.00017053383635357022,0.0005854600458405912,0.002747482620179653,0.10047584772109985,0.9693498015403748,0.9825127124786377,0.8917052149772644,0.20303861796855927,0.7281508445739746
James Madison was born in the state of,The father of the Constitution was born in the state of,James Madison,The father of the Constitution, Virgina,4.7739424189785495e-05,2.8868131266790442e-05,2.9384365916484967e-05,4.017052924609743e-05,3.792451389017515e-05,3.0914121452951804e-05,9.895343282551039e-06,0.0001073596504284069,2.1841107411546545e-07,2.3295344320217737e-08,2.638928520148909e-10,4.892005897594309e-11,0.00022095354506745934,6.250671140151098e-05
Charles Babbage was born in the city of,The father of the computer was born in the city of,Charles Babbage,The father of the computer, London,0.00014247134095057845,9.512846008874476e-05,0.00020795977616216987,0.0012546168873086572,0.0010678773978725076,0.0044332230463624,0.008948040194809437,0.012442710809409618,0.018859360367059708,0.08404579758644104,0.05741628631949425,0.09992599487304688,0.0035741699393838644,0.04576884210109711
Galileo Galilei was born in the city of,The father of the scientific method was born in the city of,Galileo Galilei,The father of the scientific method, Pisa,0.00026688852813094854,5.717852764064446e-05,3.239230500184931e-05,3.873394598485902e-05,0.0002876797807402909,0.00029405448003672063,0.0005894828354939818,0.0011661892058327794,0.00017009487783070654,2.8220358672115253e-06,1.3658540076733061e-08,2.238546674415698e-11,0.02191423624753952,0.030827293172478676
The Taj Mahal was commissioned by,The ivory-white mausoleum in India was commissioned by,The Taj Mahal,The ivory-white mausoleum in India, Shah Jahan,9.75179355009459e-05,0.00010248307080473751,0.0001786267093848437,0.000201486109290272,0.0011566471075639129,0.0007348706130869687,0.00033570712548680604,0.000810550176538527,0.00042207245132885873,0.00241791270673275,0.00046620084322057664,1.723333480185829e-05,0.0004683964652940631,0.0013293435331434011
The Gateway Arch is located in,The world's tallest arch is located in,The Gateway Arch,The world's tallest arch, St. Louis,2.0422692614374682e-05,2.1993160771671683e-05,8.158048876794055e-05,5.568340566242114e-05,8.453760528936982e-05,0.00010265597666148096,8.541467104805633e-05,9.468014468438923e-05,3.327789090690203e-05,3.7790057831443846e-05,1.3392568689596374e-05,3.4853235320042586e-07,0.0022769910283386707,0.0016982441302388906
The Shard is located in the city of,The tallest building in the United Kingdom is located in the city of,The Shard,The tallest building in the United Kingdom, London,4.1305142076453194e-05,1.8462307707522996e-05,6.282240792643279e-05,8.636438724352047e-05,0.00010089379065902904,9.861877515504602e-06,1.3036782320341445e-07,1.2726943623420084e-06,7.397579224743822e-07,1.6464869645460567e-07,7.626939009242051e-07,1.1180479759786977e-06,0.10919373482465744,0.007023423444479704
T. Rex lived on the modern day continent of,The dinosaur with tiny arms lived on the modern day continent of,T. Rex,The dinosaur with tiny arms, North America,0.00012536419671960175,0.00022983942471910268,0.00022143790556583554,0.0012129759415984154,0.0012204053346067667,0.005667662248015404,0.00491447513923049,0.005459219682961702,0.0040250904858112335,0.0070809475146234035,0.002239558147266507,0.0007017925381660461,0.0949275940656662,0.035418711602687836
Bananas grow on,Long yellow berries grow on,Bananas,Long yellow berries, trees,4.678067853092216e-06,3.4941126614285167e-06,1.7389942513545975e-05,3.790479968301952e-05,0.00010065834067063406,6.018679414410144e-06,2.2441070086642867e-06,0.0001860843040049076,0.00326855038292706,0.18715903162956238,0.3712896406650543,0.4592973291873932,0.02174154296517372,0.1617482453584671
"When life gives you limes, make","When life gives you the green version of lemons, make",limes,the green version of lemons, limeade,1.704336909824633e-06,2.859390178855392e-06,1.6282341448459192e-06,2.0248455257387832e-05,8.753526344662532e-06,1.6883794160094112e-05,1.5141164112719707e-05,8.067658200161532e-06,3.8832524296594784e-05,0.00026476214407011867,0.0008795962203294039,0.0001442866341676563,0.00020648600184358656,0.0017836415208876133
Helen Keller was born in the state of,A deaf and blind disability rights activist was born in the state of,Helen Keller,A deaf and blind disability rights activist, Alabama,5.188642262510257e-06,4.491904837777838e-05,0.00013593415496870875,0.0004401654878165573,0.0003642020747065544,0.0019055567681789398,0.006025399547070265,0.009630798362195492,0.001283390331082046,0.00016891966515686363,2.2531928607349982e-06,2.6274474294041283e-05,0.03721389174461365,0.012421609833836555
Mozart was born in the modern day country of,The pianist who composed Twinkle Twinkle Little Star was born in the modern day country of,Mozart,The pianist who composed Twinkle Twinkle Little Star, Austria,3.482519605313428e-05,5.1996539696119726e-05,7.787579670548439e-05,6.20730861555785e-05,0.0001782907493179664,0.0004231307248119265,0.0003101069596596062,0.0005296545568853617,0.009418204426765442,0.013391015119850636,0.006264961790293455,0.007426553871482611,0.0029399790801107883,0.005768753122538328
Beethoven was born in the modern day country of,The pianist who eventually went deaf was born in the modern day country of,Beethoven,The pianist who eventually went deaf, Germany,7.132847531465814e-05,9.751274774316698e-05,8.804504614090547e-05,0.00010834189015440643,0.00037195466575212777,0.0013602384133264422,0.0013321532169356942,0.0011529813054949045,0.002802076283842325,0.01786882057785988,0.018095731735229492,0.012719091027975082,0.008374558761715889,0.019561806693673134
The father of Hermes is,The father of the Greek messenger god is,Hermes,Greek messenger god, Zeus,2.301770291524008e-05,2.3184227757155895e-05,1.4804521924816072e-05,4.2411124013597146e-05,2.428870857329457e-06,3.268381760790362e-07,2.0111650655962876e-07,1.955972948053386e-06,1.9784522464760812e-07,1.253884329344146e-05,5.5832915677456185e-06,8.978480764199048e-06,0.0008026838768273592,0.00038682023296132684
Thor is the son of,The God of Thunder is the son of,Thor,The God of Thunder, Odin,3.288417065050453e-05,5.0856106099672616e-05,0.00010716740507632494,6.611790013266727e-05,2.4056294932961464e-05,2.9004253519815393e-05,2.9838894988643005e-05,7.061254291329533e-05,0.0001667668839218095,7.093756721587852e-05,8.414696640102193e-05,0.00026684245676733553,0.004538001026958227,0.005897104274481535
New York City is also known as The Big,The most populous city in the United States is also known as The Big,New York City,The most populous city in the United States, Apple,0.00011148416524520144,0.00036843513953499496,0.0006130383699201047,0.0010309565113857388,0.0023896435741335154,0.010572070255875587,0.004282442387193441,0.004369102884083986,0.0029530110768973827,0.0044213407672941685,0.011109471321105957,0.047086335718631744,0.15399526059627533,0.679471492767334
Abraham Lincoln succeeded in abolishing,The first president to be assassinated succeeded in abolishing,Abraham Lincoln,The first president to be assassinated, slavery,8.877211803337559e-05,5.5726613936712965e-05,0.0002460715768393129,0.0006165977101773024,0.0003149412223137915,0.00044677467667497694,0.0023236158303916454,0.004086809232831001,0.023244531825184822,0.24468162655830383,0.8985382914543152,0.9812426567077637,0.32829365134239197,0.6714491844177246
Abraham Lincoln fought in the,The first president to be assassinated fought in the,Abraham Lincoln,The first president to be assassinated, Civil War,2.2290500965027604e-06,3.8499569200212136e-05,0.0001516488555353135,0.00012422555300872773,0.0001284818135900423,0.0011243795743212104,0.0008726343512535095,0.0015432487707585096,0.0013078381307423115,0.01922248862683773,0.011796241626143456,0.3411732017993927,0.025431009009480476,0.48076027631759644
Medusa could turn people into,The goddess with snakes for hair could turn people into,Medusa,The goddess with snakes for hair, stone,8.090715709840879e-06,1.0006567208620254e-05,1.2120650353608653e-05,2.0897143258480355e-05,6.019288775860332e-06,2.1256770196487196e-05,4.122622101476736e-07,1.907704501036278e-07,1.1164156887844001e-07,2.8298297038986675e-08,3.5851208224357833e-08,2.1339214839599663e-08,0.0021859267726540565,0.00045007638982497156
Persephone is famous for eating a,The daughter of Demeter is famous for eating a,Persephone,the daughter of Demeter, pomegranate,1.598261223989539e-05,1.1639574950095266e-05,2.4691427825018764e-05,4.235715823597275e-05,5.871391840628348e-05,9.206042886944488e-05,0.0003288631560280919,0.00015154936409089714,5.7645007473183796e-05,1.5048526620375924e-05,1.812310620152857e-05,1.4346675925480668e-05,0.001891528838314116,0.0009113051928579807
Oedipus married a woman named,The King of Thebes married a woman named,Oedipus,The King of Thebes, Jocasta,9.789030627871398e-06,5.64834990655072e-05,2.391520501987543e-05,6.413790106307715e-05,0.0002879287058021873,0.0021084516774863005,0.00985981710255146,0.0027113596443086863,0.00436821673065424,0.012562539428472519,0.0095417695119977,0.004512866493314505,0.004653973039239645,0.006969695445150137
William Shakespeare was born in the country of,The Bard of Avon was born in the country of,William Shakespeare,The Bard of Avon, England,0.00025989164714701474,0.00035745161585509777,0.0005170325166545808,0.0013344037579372525,0.0008711012196727097,0.002059333259239793,0.002245077397674322,0.0028786249458789825,0.002112818881869316,0.013855399563908577,0.008801582269370556,0.005924128461629152,0.02610815316438675,0.06751277297735214
Hercules had a father named,The son of Hera had a father named,Hercules,The son of Hera, Zeus,5.216147201281274e-06,1.5196076674328651e-05,1.0092777301906608e-05,1.6508535338743968e-07,1.092296542992699e-06,1.7185337128466927e-05,5.610983180304174e-07,1.0660762200132012e-05,4.048979178605805e-07,7.987089180143403e-13,3.442270080089571e-11,4.20108843546263e-11,0.0122365802526474,6.737756484653801e-05
The Great Barrier Reef is located off the coast of the continent of,The largest coral reef system in the world is located off the coast of the continent of,The Great Barrier Reef,The largest coral reef system in the world, Australia,0.00011716631706804037,5.567864718614146e-05,6.468625360867009e-05,0.00020537084492389113,0.00024046740145422518,0.00027336887433193624,0.0005472651100717485,0.0013120394432917237,0.001782276900485158,0.47318774461746216,0.7100412249565125,0.37013372778892517,0.01905777119100094,0.11812662333250046
The Louvre Museum is located in the city of,The largest art museum in the world is located in the city of,The Louvre Museum,The largest art museum in the world, Paris,0.00011630418885033578,9.560542093822733e-05,8.820631046546623e-05,0.00042720508645288646,0.0002740707132034004,0.0015794569626450539,0.0003081579925492406,0.0002531522186473012,0.017890676856040955,0.3184615969657898,0.4967045187950134,0.9649807810783386,0.012629863806068897,0.41894426941871643
Mount Everest is located in the,The highest peak in the world is located in the,Mount Everest,The highest peak in the world, Himalayan,1.875380621640943e-05,0.0001050687424140051,0.00011861826351378113,0.0002073296782327816,0.0004974986077286303,0.00035530945751816034,0.0006976932636462152,2.3870828954386525e-05,4.474635352380574e-05,0.0176756102591753,0.16113148629665375,0.21158957481384277,0.02680816315114498,0.11865249276161194
Mammoth Cave is located in,The longest known cave system is located in ,Mammoth Cave,The longest known cave system, Kentucky,1.808411798265297e-05,1.583965786267072e-05,1.854584479588084e-05,3.845336323138326e-06,3.454566922300728e-06,9.466179108130746e-06,8.07715787232155e-06,1.1639455806289334e-05,8.51002459967276e-06,8.170612204594363e-07,1.2564541975734755e-06,4.117438038520049e-06,6.084517281124135e-07,3.273422044003382e-05
The blue whale is a,The largest animal to exist is a,blue whale,largest animal to exist, mammal,1.44621662911959e-05,6.657533231191337e-05,5.267342203296721e-05,0.00023412980954162776,2.4294899048982188e-05,1.1480237844807561e-06,9.972260350821216e-09,1.0893637103492892e-09,7.123552592247506e-08,4.501938747125678e-06,3.223441808586358e-06,1.5137480602334108e-08,0.005306341219693422,0.0025547342374920845
Jupiter is the largest planet in the solar,The fifth planet from the sun is the largest planet in the solar,Jupiter,The fifth planet from the sun, system,0.00019691568741109222,0.0021768996957689524,0.005901426542550325,0.008648301474750042,0.009543044492602348,0.046311140060424805,0.13641300797462463,0.06107407435774803,0.1121041551232338,0.4372927248477936,0.7521401047706604,0.993893563747406,0.995122492313385,0.9971902966499329
